id(reindex)	id(original_data)	artist_name	genre	katz
2622	382630	Chiodos	Pop/Rock	121464.0591
2623	382671	Red Rat	Reggae	457.487221
2624	382734	Matt Monro	Vocal	0
2625	383056	The Click Five	Pop/Rock	15909.02074
2626	383853	Neal McCoy	Country	500.562239
2627	383889	Matchbox Twenty	Pop/Rock	112618.2655
2628	384675	Mary Wells	R&B;	42.935142
2629	384920	R. Stevie Moore	Pop/Rock	3956.989841
2630	385180	Masters of Reality	Pop/Rock	717.727538
2631	385393	North Mississippi Allstars	Pop/Rock	7135.288269
2632	385611	Redd Kross	Pop/Rock	5761.034686
2633	385766	Rachelle Ferrell	Vocal	998.488057
2634	385797	Matt Nathanson	Pop/Rock	67333.61117
2635	385879	Radney Foster	Country	645.239467
2636	386253	Negative Approach	Pop/Rock	7995.076315
2637	386560	Regina Spektor	Pop/Rock	48966.63775
2638	387095	Reel Big Fish	Pop/Rock	25541.83304
2639	387097	El Michels Affair	R&B;	205.222381
2640	387219	Norma Jean	Pop/Rock	306854.5717
2641	387352	Norman Blake	Country	45.866408
2642	387530	Matthew Sweet	Pop/Rock	22070.40601
2643	387720	Michael Bolton	Pop/Rock	3182.689473
2644	387815	Neu!	Electronic	485.259831
2645	388167	Norman Brown	Jazz	41.464873
2646	388198	Neurosis	Pop/Rock	57985.89607
2647	388773	M.I.A.	Electronic	7201.444664
2648	388972	Material Issue	Pop/Rock	3302.208077
2649	389213	R.L. Burnside	Blues	5.667301
2650	389378	Mason Jennings	Pop/Rock	25487.84426
2651	389979	Ralph Stanley	Country	0.375
2652	390185	Aly & AJ	Pop/Rock	221319.9106
2653	390390	Ohio Players	R&B;	240.991691
2654	390477	New Kids on the Block	Pop/Rock	9260.948819
2655	390532	Oingo Boingo	Pop/Rock	6541.550558
2656	390743	OK Go	Pop/Rock	139899.6196
2657	391003	Norman Greenbaum	Pop/Rock	0
2658	391151	Railroad Earth	Pop/Rock	59.132813
2659	391177	Next	R&B;	775.60313
2660	391285	Michael Card	Religious	59.856958
2661	391398	Ramblin' Jack Elliott	Folk	1
2662	391519	New Grass Revival	Country	207.234356
2663	391586	James Blunt	Pop/Rock	154941.0921
2664	391933	Rainbow	Pop/Rock	3670.243613
2665	392299	Michael Franks	Vocal	28.065065
2666	392553	Ram Jam	Pop/Rock	0
2667	392856	Be Your Own Pet	Pop/Rock	82183.33175
2668	392925	Zac Brown	Country	26517.16246
2669	393031	Ohio Express	Pop/Rock	90.573586
2670	393257	Newsboys	Religious	1628.014344
2671	393345	Oasis	Pop/Rock	58027.60061
2672	393789	Restless Heart	Country	3114.147952
2673	394013	Ryan Leslie	R&B;	494.248594
2674	394325	Esperanza Spalding	Jazz	6994.589515
2675	394449	Michael Hurley	Folk	9.17369
2676	394806	Randy Newman	Pop/Rock	73.514959
2677	395187	Nena	Pop/Rock	1700.440993
2678	395633	Nick Heyward	Pop/Rock	8.535867
2679	395819	Maxine Sullivan	Vocal	0.974765
2680	396154	Maxine Brown	R&B;	19.994662
2681	396372	Max Roach	Jazz	0.434087
2682	396676	Randy Travis	Country	1336.734523
2683	397042	Maynard Ferguson	Jazz	2.473009
2684	397156	Randy Scruggs	Country	3.520407
2685	397794	The Go! Team	Pop/Rock	37404.90501
2686	397876	Mavis Staples	R&B;	4.139686
2687	397880	Nick Cave	Pop/Rock	13896.74951
2688	398020	Michelle Williams	Religious	2370.848042
2689	398259	New Riders of the Purple Sage	Pop/Rock	204.39413
2690	398615	Oliver Nelson	Jazz	77.442465
2691	398892	Michael Ruff	Pop/Rock	7.266241
2692	398909	Randy Waldman	Jazz	113.219896
2693	399249	Michael White	Jazz	155.48371
2694	399361	Crazy Frog	Pop/Rock	0.474054
2695	399437	Odyssey	R&B;	126.20989
2696	399659	The Mavericks	Country	2662.181248
2697	399733	Nickel Creek	Country	6734.811738
2698	400279	Randy Rhoads	Pop/Rock	578.563853
2699	400717	Opeth	Pop/Rock	71217.58772
2700	400815	Nerf Herder	Pop/Rock	53991.82966
2701	401066	Michel Legrand	Jazz	22.244849
2702	401114	Maze	R&B;	92.350763
2703	401166	Raven	Pop/Rock	0
2704	401287	Mazzy Star	Pop/Rock	13250.07692
2705	402117	Mclusky	Pop/Rock	21503.87119
2706	402249	Raphael Saadiq	R&B;	829.951449
2707	402351	Meshell Ndegeocello	R&B;	4479.898276
2708	402872	The Meters	R&B;	116.908825
2709	403120	The Mills Brothers	Vocal	0.25
2710	403184	The Osmonds	Pop/Rock	492.863592
2711	403454	Mecano	Latin	0
2712	403784	Lecrae	Religious	1536.664642
2713	404136	Ratatat	Pop/Rock	37211.49575
2714	404345	The Monks	Pop/Rock	196.0215
2715	404434	The Moody Blues	Pop/Rock	464.162639
2716	404463	Ravi Shankar	International	0
2717	404529	Mike Birbiglia	Comedy/Spoken	144.576898
2718	404734	Me First and the Gimme Gimmes	Pop/Rock	43231.15057
2719	405113	Ray Anthony	Jazz	0.456656
2720	405142	Ray J	R&B;	4823.015918
2721	405494	The Motors	Pop/Rock	146.663619
2722	405522	The Mothers of Invention	Pop/Rock	64.109887
2723	405732	The Microphones	Pop/Rock	19703.71387
2724	405903	Midnight Oil	Pop/Rock	3216.147758
2725	406294	Megadeth	Pop/Rock	22832.29269
2726	406575	The Outsiders	Pop/Rock	175.189543
2727	406583	"Medeski, Martin & Wood"	Jazz	335.595927
2728	406589	Medicine	Pop/Rock	6545.905585
2729	406657	Meredith Brooks	Pop/Rock	37533.91014
2730	406733	Meredith Monk	Avant-Garde	0.625
2731	406898	The Monotones	R&B;	0
2732	407101	Nicolette Larson	Pop/Rock	69.442769
2733	407300	Mel Tillis	Country	2.969289
2734	407331	Meli'sa Morgan	R&B;	65.475574
2735	407942	Medwyn Goodall	New Age	313.618542
2736	407986	Melissa Manchester	Pop/Rock	360.687508
2737	408500	Ready for the World	R&B;	1292.681681
2738	408531	Ray Nance	Jazz	0.456656
2739	408696	Mercury Rev	Pop/Rock	10210.9275
2740	409337	Orquesta AragÃ³n	Latin	0
2741	409670	Melanie	Pop/Rock	260.55677
2742	409954	Ray Price	Country	4.070307
2743	409968	Reba McEntire	Country	136.005172
2744	409985	The Peasall Sisters	Country	2.494982
2745	410219	Merle Haggard	Country	12.001809
2746	411487	The RH Factor	Jazz	17.615548
2747	411745	The Radiators	Pop/Rock	729.918669
2748	411761	Nina Simone	Vocal	9.703541
2749	411830	Nile Rodgers	R&B;	188.606249
2750	412134	The Pioneers	Reggae	0
2751	412393	Melanie C	Pop/Rock	0
2752	412710	Milli Vanilli	Pop/Rock	6926.325498
2753	412715	Ralfi Pagan	Latin	1.444189
2754	413405	Mike Stern	Jazz	61.425169
2755	413524	The Police	Pop/Rock	3325.765209
2756	413683	Otis Taylor	Blues	351.079152
2757	413853	The Expendables	Pop/Rock	49640.87371
2758	414016	Nina Hagen	Pop/Rock	848.124277
2759	414251	Otis Redding	R&B;	25.308064
2760	414291	Ray Wylie Hubbard	Country	0
2761	414506	Milly Quezada	Latin	0
2762	414745	Nils Lofgren	Pop/Rock	293.78591
2763	414889	The Presidents of the United States of America	Pop/Rock	45088.96946
2764	415239	The Primitives	Pop/Rock	4895.850268
2765	416785	Nino Rota	Stage & Screen	0
2766	417607	The Red Krayola	Pop/Rock	100.902295
2767	418519	Mingus Big Band	Jazz	16.525894
2768	418662	The Psychedelic Furs	Pop/Rock	7354.328758
2769	418740	Sex Pistols	Pop/Rock	4914.519371
2770	418955	The Shangri-Las	Pop/Rock	14.147427
2771	418981	The Shirelles	R&B;	5.325641
2772	419102	The Shins	Pop/Rock	109355.9306
2773	419197	Marconi Union	Electronic	1020.718374
2774	420133	Ministry	Pop/Rock	23547.17124
2775	420504	Overkill	Pop/Rock	13075.18209
2776	420539	The Residents	Pop/Rock	265.111779
2777	421122	Memphis Slim	Blues	0
2778	421315	The Rezillos	Pop/Rock	2069.193101
2779	422405	The Replacements	Pop/Rock	17543.71195
2780	422658	The Six Parts Seven	Pop/Rock	134.947615
2781	422891	Nivea	R&B;	3013.582311
2782	422947	Minor Threat	Pop/Rock	18971.03365
2783	423095	The Skyliners	R&B;	0
2784	423267	Small Faces	Pop/Rock	354.8274
2785	423305	Mission of Burma	Pop/Rock	4534.555517
2786	423467	Mista	R&B;	835.707066
2787	423829	Miles Davis	Jazz	170.130697
2788	424117	The Rippingtons	Jazz	21.285765
2789	424244	Ozzy Osbourne	Pop/Rock	1382.533813
2790	424292	John Lewis	Jazz	0.787091
2791	424296	The Righteous Brothers	Pop/Rock	25.198036
2792	424302	Miles Davis Quintet	Jazz	0
2793	424928	The Robins	R&B;	0
2794	425105	The Skatalites	Reggae	7.102776
2795	426564	Ozomatli	Pop/Rock	8395.986939
2796	428329	Matt Costa	Pop/Rock	47621.66581
2797	428717	The Sonics	Pop/Rock	155.620414
2798	428725	2 Brothers on the 4th Floor	Pop/Rock	162.767522
2799	443997	Sylvia Telles	Latin	1
2800	444140	The Naked Brothers Band	Pop/Rock	74.20685
2801	446509	Metallica	Pop/Rock	27312.24593
2802	447241	The King Khan & BBQ Show	Pop/Rock	4942.361769
2803	448144	Reckless Kelly	Pop/Rock	7412.984741
2804	448152	Methods of Mayhem	Pop/Rock	13357.2174
2805	448207	Donna Lewis	Pop/Rock	512.829033
2806	449578	Miami Sound Machine	Pop/Rock	9.084849
2807	450700	Noel Redding	Pop/Rock	8.535867
2808	450786	Messiah	Electronic	1556.339726
2809	450883	CSS	Pop/Rock	95003.57477
2810	450991	The Weepies	Pop/Rock	29596.42893
2811	451183	Michael Chapman	Folk	0
2812	451296	Red House Painters	Pop/Rock	13893.57477
2813	451398	The Kooks	Pop/Rock	20904.12544
2814	453009	Mest	Pop/Rock	9212.827524
2815	453041	Meshuggah	Pop/Rock	92387.25623
2816	453908	Red Simpson	Country	5.561404
2817	454240	Red Sovine	Country	1.406789
2818	456896	Michael Crawford	Stage & Screen	55.240028
2819	457692	Off Broadway	Pop/Rock	1505.932459
2820	457807	O.V. Wright	R&B;	21.150961
2821	459027	Noro Morales	Latin	0
2822	459616	Michael McDonald	Pop/Rock	130.725358
2823	459860	Editors	Pop/Rock	87240.031
2824	460390	Okkervil River	Pop/Rock	42968.90999
2825	460553	Belanova	Latin	345.673449
2826	461391	Nuclear Assault	Pop/Rock	3963.92078
2827	461698	Old 97's	Pop/Rock	20769.21962
2828	461737	Old & In the Way	Country	27.572931
2829	462110	The Reverend Horton Heat	Pop/Rock	6754.23056
2830	463435	Michael Nesmith	Pop/Rock	568.513142
2831	463527	Return to Forever	Jazz	1139.012732
2832	463663	Nuyorican Soul	Electronic	0.78642
2833	464348	Old Crow Medicine Show	Pop/Rock	186.905408
2834	465562	Obituary	Pop/Rock	43165.3496
2835	466442	Olga TaÃ±Ã³n	Latin	48.349642
2836	466759	Michael W. Smith	Religious	908.375419
2837	467203	Michael Jackson	R&B;	645.088978
2838	467382	Michael Penn	Pop/Rock	6880.344888
2839	467444	Of Montreal	Pop/Rock	26425.41549
2840	467749	Peggy Lee	Avant-Garde	0
2841	467853	Mick Ronson	Pop/Rock	834.619388
2842	468632	Ricardo Montaner	Latin	0
2843	468911	Rey Ruiz	Latin	6.810982
2844	468938	Omarion	R&B;	7058.440937
2845	469286	The Music Machine	Pop/Rock	187.252699
2846	469519	Ashley Tisdale	Pop/Rock	200641.5981
2847	470588	Mick Taylor	Pop/Rock	27.728401
2848	471156	Mickey Gilley	Country	9.295336
2849	471355	Operation Ivy	Pop/Rock	18909.44536
2850	471645	Klaxons	Pop/Rock	57268.5646
2851	472102	Taylor Swift	Pop/Rock	28781.23672
2852	472735	Rhonda Vincent	Country	543.945701
2853	472925	The Offspring	Pop/Rock	51032.56636
2854	473554	Olivia Newton-John	Pop/Rock	529.8655
2855	473652	Michel Berger	Pop/Rock	157.770057
2856	473909	The Matches	Pop/Rock	153273.5977
2857	474150	The National	Pop/Rock	114233.4079
2858	474482	Minutemen	Pop/Rock	9936.742112
2859	474648	The Melodians	Reggae	3.155713
2860	475010	The Moldy Peaches	Pop/Rock	21904.89406
2861	475334	The Suicide Machines	Pop/Rock	10111.00729
2862	475362	Arthur Russell	Avant-Garde	943.460061
2863	475431	Stray Cats	Pop/Rock	175.744337
2864	475511	The Subdudes	Pop/Rock	126.709423
2865	475650	The Outfield	Pop/Rock	4068.014144
2866	475932	The Only Ones	Pop/Rock	4607.523188
2867	475980	The Monochrome Set	Pop/Rock	4967.173827
2868	476248	The Mooney Suzuki	Pop/Rock	1298.814427
2869	476282	A Skylit Drive	Pop/Rock	8285.686151
2870	476356	The Modernaires	Vocal	0
2871	476425	Mika	Pop/Rock	38559.06252
2872	476541	Corbin Bleu	Pop/Rock	2031.639774
2873	476558	Madina Lake	Pop/Rock	326595.6997
2874	476599	Collie Buddz	Reggae	1847.70685
2875	476645	The Maytals	Reggae	0
2876	476744	3LW	Pop/Rock	24301.20834
2877	477001	Texas Tornados	Pop/Rock	345.959599
2878	477116	Moby	Electronic	6247.725201
2879	477377	The Memphis Horns	R&B;	21.160358
2880	477523	Mighty Sparrow	International	3.839106
2881	477787	The New Pornographers	Pop/Rock	13922.05057
2882	477793	The String Cheese Incident	Pop/Rock	4539.17774
2883	477875	The Supremes	R&B;	16.177941
2884	477954	Moe Bandy	Country	416.973185
2885	478173	Marsha Ambrosius	R&B;	1156.781032
2886	478246	The Tymes	R&B;	0
2887	478426	Orange Juice	Pop/Rock	1841.166044
2888	478603	The Monkees	Pop/Rock	722.617633
2889	479028	Anita O'Day	Vocal	1.407928
2890	479113	The Nerves	Pop/Rock	917.072854
2891	479149	A Perfect Circle	Pop/Rock	176071.4561
2892	479204	Anita Ward	R&B;	7.693938
2893	479350	The Toasters	Pop/Rock	1577.763726
2894	479548	The Upsetters	Reggae	0
2895	479582	The Moonglows	R&B;	0.759711
2896	479772	The Motels	Pop/Rock	1505.313936
2897	480086	Modest Mouse	Pop/Rock	117725.0109
2898	480108	a-ha	Pop/Rock	9239.681883
2899	480472	Anita Bryant	Vocal	0
2900	480549	Dance Gavin Dance	Pop/Rock	135777.6956
2901	480830	The Mountain Goats	Pop/Rock	7739.264294
2902	480956	Midtown	Pop/Rock	148772.9391
2903	480984	Off with Their Heads	Pop/Rock	7159.514961
2904	481057	Orchestral Manoeuvres in the Dark	Pop/Rock	6489.920775
2905	481354	Orbital	Electronic	10902.61042
2906	481461	Orleans	Pop/Rock	536.785044
2907	481827	The Tractors	Country	1324.074302
2908	482334	The Specials	Pop/Rock	970.610678
2909	482572	The West Coast Pop Art Experimental Band	Pop/Rock	428.409528
2910	482600	The Spencer Davis Group	Pop/Rock	90.979961
2911	482677	The Lemonheads	Pop/Rock	23181.5926
2912	482787	The Whispers	R&B;	62.648821
2913	483334	The Pied Pipers	Vocal	0
2914	483473	The Pietasters	Pop/Rock	780.542777
2915	483563	The Verve Pipe	Pop/Rock	35184.36116
2916	483587	The Move	Pop/Rock	544.542592
2917	483716	The Vapors	Pop/Rock	608.168694
2918	483848	The Vibrators	Pop/Rock	1228.872076
2919	484145	The Partridge Family	Pop/Rock	1115.351929
2920	484396	Ornette Coleman	Jazz	5.052374
2921	484607	Millencolin	Pop/Rock	29803.76508
2922	484880	Sugarland	Country	11888.81689
2923	484890	The Witnesses	Pop/Rock	2873.775885
2924	485118	Mike Shinoda	Pop/Rock	9298.392788
2925	485135	311	Pop/Rock	53428.37125
2926	485191	The Pastels	Pop/Rock	4265.352653
2927	485204	Ingrid Michaelson	Pop/Rock	143161.3751
2928	485365	Thirty Seconds to Mars	Pop/Rock	442826.3881
2929	485525	The Starting Line	Pop/Rock	126702.6598
2930	485689	MoKenStef	R&B;	3348.901802
2931	485791	Wipers	Pop/Rock	5613.6217
2932	485991	Mike Laure	Latin	3.234379
2933	486047	Sublime	Pop/Rock	80471.71561
2934	486115	The Rockin' Berries	Pop/Rock	59.856958
2935	486305	Junior Parker	Blues	1.916251
2936	486395	The Ocean Blue	Pop/Rock	11523.35196
2937	486645	The Plimsouls	Pop/Rock	1275.723007
2938	486775	Otis Spann	Blues	1.897523
2939	487012	The Wailers	Pop/Rock	0
2940	487038	The Rapture	Electronic	70342.699
2941	487186	Suicide	Pop/Rock	1113.87556
2942	487219	The Wonder Stuff	Unknown	1032.596391
2943	487271	Mike Seeger	Folk	3.815011
2944	487357	Anthony B	Reggae	137.70848
2945	487534	Molotov	Latin	24824.58102
2946	487535	Abbey Lincoln	Vocal	6.030416
2947	487614	Moloko	Electronic	10607.41255
2948	487663	The Pop Group	Pop/Rock	2646.181321
2949	488378	Os Mutantes	International	201.993994
2950	488394	The Cave Singers	Pop/Rock	37797.40542
2951	488859	Millie Jackson	R&B;	97.898708
2952	488921	Oscar Lopez	Latin	0
2953	489207	Annette Peacock	Jazz	41.318567
2954	489209	The dB's	Pop/Rock	2028.409764
2955	489303	The Yardbirds	Pop/Rock	39.49626
2956	489316	Oscar Peterson	Jazz	21.459468
2957	489435	The Walkmen	Pop/Rock	39784.14754
2958	489520	Mike Oldfield	New Age	233.199251
2959	489606	Millie Small	Reggae	0
2960	489676	The Pretty Things	Pop/Rock	18.661091
2961	489845	Milt Jackson	Jazz	0
2962	489876	The Pogues	Pop/Rock	5931.173433
2963	489999	The Raincoats	Pop/Rock	2731.506228
2964	490004	Ramones	Pop/Rock	3360.30268
2965	490141	The Weirdos	Pop/Rock	6215.609549
2966	490416	Thelonious Monk	Jazz	0.3125
2967	490549	Anne Murray	Country	660.167001
2968	490554	The Posies	Pop/Rock	3650.929283
2969	490620	The Real Kids	Pop/Rock	1473.768413
2970	490738	Monica	R&B;	7005.797284
2971	490763	The Ravens	Vocal	0
2972	490769	Sunnyland Slim	Blues	0
2973	490805	The Royal Guardsmen	Pop/Rock	1.589491
2974	490852	Our Lady Peace	Pop/Rock	140012.7561
2975	490860	Three Days Grace	Pop/Rock	291610.3129
2976	490952	Anthrax	Pop/Rock	19181.54719
2977	491174	Suffocation	Pop/Rock	15887.94824
2978	491220	The Ronettes	Pop/Rock	15.985741
2979	491565	The Power Station	Pop/Rock	399.691196
2980	491786	Thelonious Monk Quartet	Jazz	0
2981	491802	The Records	Pop/Rock	953.051474
2982	491996	A.C. Reed	Blues	4.053214
2983	492037	The Proclaimers	Pop/Rock	3477.390029
2984	492162	The Prodigy	Electronic	42904.36788
2985	492275	The Runaways	Pop/Rock	2645.379113
2986	492331	Pretenders	Pop/Rock	5724.23422
2987	492466	Montrose	Pop/Rock	1205.445169
2988	492521	Mina	Pop/Rock	0
2989	492663	Mon Rivera	Latin	0
2990	492670	Monty Python	Comedy/Spoken	0.646218
2991	493122	The Rascals	Pop/Rock	154.716834
2992	493327	They Might Be Giants	Pop/Rock	8813.056498
2993	493412	Oumou Sangare	International	38.439051
2994	493848	Aphex Twin	Electronic	6979.145949
2995	494016	The Samples	Pop/Rock	586.570828
2996	494038	Thrice	Pop/Rock	101864.948
2997	494474	Third World	Reggae	131.507348
2998	494537	Milt Hinton	Jazz	0.25
2999	494746	Another Bad Creation	R&B;	989.130463
3000	494774	Anouk	Pop/Rock	166.343012
3001	495288	The Rentals	Pop/Rock	6620.388277
3002	495338	Ace of Base	Pop/Rock	18648.13561
3003	495455	Monster Magnet	Pop/Rock	31920.10535
3004	495547	Mindless Self Indulgence	Pop/Rock	31625.20213
3005	495702	The Salsoul Orchestra	R&B;	136.031062
3006	495784	Keely Smith	Vocal	2.587542
3007	495861	Mindy McCready	Country	10510.02058
3008	496097	Miriam Makeba	International	1.918885
3009	496370	The Shamen	Electronic	0
3010	496405	The Shadows	Pop/Rock	25.603558
3011	496487	Adam Ant	Pop/Rock	2294.399925
3012	496525	Moondog	Avant-Garde	0.5
3013	497132	Milton Nascimento	Latin	79.523579
3014	497236	Adina Howard	R&B;	2543.285295
3015	497277	Adema	Pop/Rock	126675.8007
3016	497760	Mink DeVille	Pop/Rock	287.483655
3017	498241	Minus the Bear	Pop/Rock	33867.21634
3018	498484	The Rembrandts	Pop/Rock	3302.527704
3019	498691	The Slits	Pop/Rock	2316.744567
3020	498961	'Til Tuesday	Pop/Rock	5889.9611
3021	498987	SWV	R&B;	8724.248819
3022	499683	Miroslav Vitous	Jazz	16.775111
3023	499745	Mirwais	Electronic	2484.964216
3024	499780	Adriana Calcanhotto	Latin	4.699081
3025	500298	Morgan Heritage	Reggae	325.804474
3026	500612	Adam Sandler	Comedy/Spoken	123.862316
3027	500664	The Seeds	Pop/Rock	253.523437
3028	500889	Minnie Riperton	R&B;	59.170273
3029	500992	MÃ¶tley CrÃ¼e	Pop/Rock	14386.36437
3030	501081	"10,000 Maniacs"	Pop/Rock	8846.851397
3031	501407	MotÃ¶rhead	Pop/Rock	6183.041404
3032	501537	12 Stones	Pop/Rock	17615.13269
3033	501692	1910 Fruitgum Company	Pop/Rock	409.755191
3034	501802	The Soft Boys	Pop/Rock	1944.980686
3035	501860	Against Me!	Pop/Rock	204586.9321
3036	502163	10cc	Pop/Rock	521.258557
3037	502198	Luke Bryan	Country	6497.95893
3038	502199	Art Farmer	Jazz	66.022953
3039	502269	Mother Love Bone	Pop/Rock	15072.61537
3040	502351	The Silhouettes	R&B;	0
3041	502371	Missy Elliott	R&B;	173.44557
3042	502398	Archie Bell & the Drells	R&B;	20.908691
3043	502774	The Rivieras	Pop/Rock	4.131012
3044	502806	The Rivingtons	R&B;	0.983438
3045	502978	Oysterhead	Pop/Rock	517.273684
3046	502989	Armin van Buuren	Electronic	0
3047	503242	Miranda Lambert	Country	21483.35853
3048	503247	Miri Ben-Ari	R&B;	68.318355
3049	503279	Archie Shepp	Jazz	81.463592
3050	503283	Miracle Legion	Pop/Rock	3640.287704
3051	503460	Adele	Pop/Rock	15590.26435
3052	503602	The Sea and Cake	Pop/Rock	4731.980777
3053	503668	The Miracles	R&B;	1.072097
3054	503913	Mountain	Pop/Rock	920.886525
3055	504169	Al Cohn	Jazz	8.88667
3056	504276	The Selecter	Pop/Rock	1143.664103
3057	504815	Art Garfunkel	Pop/Rock	19.670883
3058	504928	The 13th Floor Elevators	Pop/Rock	203.609935
3059	505047	Art Pepper	Jazz	25.253275
3060	505532	Tim Hardin	Pop/Rock	26.534166
3061	506513	Mr. Bungle	Pop/Rock	27486.60001
3062	507558	Tito Nieves	Latin	20.756162
3063	507955	The Sounds	Pop/Rock	24456.69187
3064	507975	Al Hirt	Jazz	0.834481
3065	508391	Mtume	R&B;	0
3066	508443	Air Supply	Pop/Rock	2050.328652
3067	509156	Mudvayne	Pop/Rock	318755.4247
3068	509223	Mudhoney	Pop/Rock	14418.61264
3069	509356	Atlantic Starr	R&B;	523.884742
3070	509367	Al Martino	Vocal	1.888266
3071	509524	Al Kooper	Pop/Rock	9.442924
3072	510805	Toby Keith	Country	8666.617171
3073	510885	TobyMac	Religious	5123.314883
3074	510953	As I Lay Dying	Pop/Rock	277478.2359
3075	511029	Artie Shaw	Jazz	0
3076	511041	Aterciopelados	Latin	1381.704779
3077	511257	The Soup Dragons	Pop/Rock	4828.252547
3078	511773	Les Brown	Jazz	0
3079	513813	Flight of the Conchords	Comedy/Spoken	6832.466549
3080	514563	Muse	Pop/Rock	189845.0306
3081	515156	Tom Russell	Folk	100.957805
3082	515251	Murphy's Law	Pop/Rock	2548.623602
3083	515600	Thelma Houston	R&B;	9.966988
3084	515628	Tom T. Hall	Country	345.331581
3085	515641	Alcatrazz	Pop/Rock	2049.261352
3086	515750	Albertina Walker	Religious	0.25
3087	515790	Alex Bugnon	Jazz	7.831272
3088	516202	Brian Hyland	Pop/Rock	8.649453
3089	516706	Tommy Collins	Country	1.328125
3090	516929	*NSYNC	Pop/Rock	49498.62665
3091	517074	Brian McKnight	R&B;	1216.382569
3092	517264	Tom Rush	Folk	0.796875
3093	517607	Brand New	Pop/Rock	135974.0972
3094	517796	Brian Poole & the Tremeloes	Pop/Rock	65.183732
3095	518252	Baby Rasta & Gringo	Latin	0
3096	518313	Todd Terry	Electronic	12.658894
3097	518937	Mr. Scruff	Electronic	1316.72999
3098	519637	Brian Setzer	Pop/Rock	220.390313
3099	519715	Tommy Flanagan	Jazz	0.732782
3100	519954	Brian Tyler	Stage & Screen	179.848773
3101	520033	The Boomtown Rats	Pop/Rock	3547.231926
3102	520215	Cactus	Pop/Rock	379.092383
3103	520545	My Chemical Romance	Pop/Rock	254041.095
3104	520583	My Morning Jacket	Pop/Rock	90672.85681
3105	520975	Tommy James & the Shondells	Pop/Rock	59.856958
3106	521564	Brian Culbertson	Jazz	536.045957
3107	521674	The Brecker Brothers	Jazz	157.30877
3108	521704	Yoko Ono	Pop/Rock	211.163321
3109	521851	MxPx	Pop/Rock	97975.35227
3110	522377	Sting	Pop/Rock	1319.49407
3111	522430	Camila	Latin	11030.43836
3112	522768	Brooks & Dunn	Country	7295.360953
3113	523661	Stonewall Jackson	Country	0.4375
3114	524050	Bryan Ferry	Pop/Rock	492.533089
3115	524239	Brook Benton	R&B;	3.476953
3116	524522	Joan Osborne	Pop/Rock	8451.949783
3117	524634	The Bucketheads	Electronic	80.624611
3118	527024	Bruce Dickinson	Pop/Rock	624.229957
3119	527267	Built to Spill	Pop/Rock	44658.3069
3120	527379	Bukka White	Blues	0
3121	528221	Dave Van Ronk	Folk	5.276825
3122	528243	Mystery Jets	Pop/Rock	71902.91161
3123	528895	Vasco Rossi	Pop/Rock	0
3124	529050	Girls Aloud	Pop/Rock	147100.4744
3125	530745	Bruce Springsteen	Pop/Rock	564.641482
3126	531653	The Raconteurs	Pop/Rock	8085.955264
3127	531986	David Bowie	Pop/Rock	1089.916358
3128	532487	David Cassidy	Pop/Rock	5.553875
3129	532610	Chrisette Michele	R&B;	3235.693097
3130	532957	Cab Calloway	Jazz	0
3131	533042	Cabas	Latin	2358.380696
3132	533117	George Clinton	R&B;	375.966747
3133	533503	Flyleaf	Pop/Rock	458592.0208
3134	533551	Buckcherry	Pop/Rock	129190.4602
3135	535892	Magnus Karlsson	Pop/Rock	3751.706567
3136	536035	Buddy Emmons	Country	1.40174
3137	536122	George Duke	Jazz	192.544358
3138	536275	Sweet	Pop/Rock	1574.507893
3139	536321	MGMT	Pop/Rock	39937.85738
3140	536754	Burl Ives	Folk	0
3141	537414	Bring Me the Horizon	Pop/Rock	289317.0377
3142	537444	Busted	Pop/Rock	281766.2834
3143	538677	Buddy Holly	Pop/Rock	9.937522
3144	538840	Joe Arroyo	Latin	0.914928
3145	540010	Capleton	Reggae	441.209159
3146	540139	Camilo Sesto	Latin	0
3147	540742	Basshunter	Pop/Rock	11575.59116
3148	540867	Hellyeah	Pop/Rock	39094.77998
3149	540883	Guns N' Roses	Pop/Rock	34038.60434
3150	541125	Gerry & the Pacemakers	Pop/Rock	78.470424
3151	541760	Dailey & Vincent	Country	1.335938
3152	542549	Gerry Mulligan	Jazz	16.453894
3153	542976	Candi Staton	R&B;	22.036684
3154	543055	Georgie Fame	Pop/Rock	122.68914
3155	543169	Gustavo Cerati	Latin	831.686024
3156	543595	Candlebox	Pop/Rock	100225.829
3157	543867	Guy Clark	Country	521.84664
3158	544965	Daniel Powter	Pop/Rock	78482.50518
3159	545074	George Michael	Pop/Rock	3134.886431
3160	545534	Cannibal Corpse	Pop/Rock	35085.77179
3161	545726	Guided by Voices	Pop/Rock	23366.02436
3162	546205	Melody Gardot	Jazz	636.058554
3163	546214	Gwen Stefani	Pop/Rock	16536.68192
3164	546735	Gilbert O'Sullivan	Pop/Rock	8.535867
3165	546738	Jazmine Sullivan	R&B;	5068.410608
3166	546926	Matt and Kim	Pop/Rock	39859.76372
3167	546976	Cold War Kids	Pop/Rock	66458.75457
3168	548020	Gilberto Santa Rosa	Latin	24.934208
3169	548180	The Gaslight Anthem	Pop/Rock	35991.845
3170	548338	Cannonball Adderley	Jazz	74.830784
3171	548397	Jonas Brothers	Pop/Rock	322166.0706
