id,clust_coef,name,genre
5391,0.285714,Jessie J,Pop/Rock
3479,0.284211,Alejandro Escovedo,Pop/Rock
869,0.283871,Indigo Girls,Pop/Rock
2358,0.283688,NOFX,Pop/Rock
2766,0.283333,The Red Krayola,Pop/Rock
4103,0.283333,Illinois Jacquet,Jazz
2357,0.283077,Quicksilver Messenger Service,Pop/Rock
3198,0.283077,Harry Nilsson,Pop/Rock
3548,0.283077,Bunny Wailer,Reggae
3770,0.283077,Wynonna,Country
3321,0.282927,Dave Edmunds,Pop/Rock
701,0.282609,Kirk Franklin,Religious
1625,0.282609,Garbage,Pop/Rock
2489,0.282258,Melissa Etheridge,Pop/Rock
4998,0.282258,Stiff Little Fingers,Pop/Rock
567,0.282051,The Chantels,R&B;
802,0.282051,In Flames,Pop/Rock
1102,0.282051,Larry Norman,Religious
2057,0.282051,Jon Brion,Pop/Rock
3894,0.282051,Shellac,Pop/Rock
4617,0.282051,Sebadoh,Pop/Rock
4816,0.282051,Otis Clay,R&B;
3161,0.281184,Guided by Voices,Pop/Rock
3782,0.280808,ZZ Top,Pop/Rock
1004,0.280788,Jacques Brel,Vocal
2858,0.280788,Minutemen,Pop/Rock
3232,0.280788,The Stranglers,Pop/Rock
1896,0.280702,Loretta Lynn,Country
2361,0.280702,Panic! At the Disco,Pop/Rock
4963,0.280702,Kaiser Chiefs,Pop/Rock
4923,0.280423,Them,Pop/Rock
4952,0.280423,The Art of Noise,Pop/Rock
3149,0.279917,Guns N' Roses,Pop/Rock
3273,0.27957,ABC,Pop/Rock
2544,0.279487,Primal Scream,Pop/Rock
394,0.279412,Leo Kottke,Folk
824,0.279412,Jack Ingram,Country
1968,0.279412,Merle Travis,Country
4037,0.279412,The Chi-Lites,R&B;
2085,0.279202,Hootie & the Blowfish,Pop/Rock
3889,0.279202,Split Enz,Pop/Rock
3978,0.279202,SinÃ©ad O'Connor,Pop/Rock
2789,0.278805,Ozzy Osbourne,Pop/Rock
447,0.278075,Blind Melon,Pop/Rock
212,0.277778,Amon Tobin,Electronic
478,0.277778,Azymuth,Jazz
691,0.277778,Boney James,Jazz
732,0.277778,Kem,R&B;
771,0.277778,The Bottle Rockets,Pop/Rock
1064,0.277778,Jackie Mittoo,Reggae
1248,0.277778,Belinda Carlisle,Pop/Rock
1979,0.277778,Destroyer,Pop/Rock
1980,0.277778,Robin Guthrie,Pop/Rock
2594,0.277778,Natalie Merchant,Pop/Rock
2951,0.277778,Millie Jackson,R&B;
3448,0.277778,Bratmobile,Pop/Rock
3743,0.277778,Xavier Rudd,Pop/Rock
3778,0.277778,Willie Bobo,Latin
4121,0.277778,Kim Waters,Jazz
4165,0.277778,Hellogoodbye,Pop/Rock
4538,0.277778,Lloyd Price,R&B;
4821,0.277778,The Radio Dept.,Pop/Rock
5253,0.277778,She & Him,Pop/Rock
5535,0.277778,BÃ˜RNS,Pop/Rock
35,0.277056,Selena,Latin
57,0.277056,The Delfonics,R&B;
550,0.277056,Bob James,Jazz
2706,0.277056,Raphael Saadiq,R&B;
3350,0.277056,Young Marble Giants,Pop/Rock
4561,0.277056,Mark Knopfler,Pop/Rock
2236,0.276923,Richie Havens,Folk
3998,0.276855,Blues Traveler,Pop/Rock
3711,0.27668,Daniel Johnston,Pop/Rock
3977,0.27668,The Black Keys,Pop/Rock
4298,0.27668,Eddie Rabbitt,Country
5053,0.27668,Gomez,Pop/Rock
3140,0.27619,Burl Ives,Folk
3259,0.27619,Helmet,Pop/Rock
3427,0.27619,Aimee Mann,Pop/Rock
3643,0.27619,Glen Campbell,Country
2794,0.27596,The Skatalites,Reggae
1244,0.275862,BÃ©la Fleck,Jazz
2682,0.275862,Randy Travis,Country
342,0.27563,Social Distortion,Pop/Rock
2581,0.275269,Martina McBride,Country
2610,0.275269,NRBQ,Pop/Rock
3281,0.275132,Seal,Pop/Rock
3557,0.274802,HÃ¼sker DÃ¼,Pop/Rock
1238,0.27451,Enigma,Electronic
2242,0.27451,Roger Daltrey,Pop/Rock
4344,0.27451,Eric Dolphy,Jazz
4745,0.27451,Rascal Flatts,Country
5586,0.27451,Andy Black,Pop/Rock
355,0.274359,Sonny Rollins,Jazz
547,0.273684,Bobbie Gentry,Country
3515,0.273684,The Buckinghams,Pop/Rock
4279,0.273684,Keren Ann,Pop/Rock
3345,0.273333,AFI,Pop/Rock
4318,0.273333,Elis Regina,International
4852,0.273333,Jim Reeves,Country
172,0.272941,Teddy Pendergrass,R&B;
59,0.272727,The Trashmen,Pop/Rock
885,0.272727,Ladysmith Black Mambazo,International
896,0.272727,Kruder & Dorfmeister,Electronic
1008,0.272727,Cilla Black,Pop/Rock
1190,0.272727,The Dubliners,International
1732,0.272727,Lesley Gore,Pop/Rock
2599,0.272727,Psychic TV,Pop/Rock
3026,0.272727,Adam Sandler,Comedy/Spoken
3069,0.272727,Atlantic Starr,R&B;
3142,0.272727,Busted,Pop/Rock
4664,0.272727,Jets to Brazil,Pop/Rock
4996,0.272727,Tommy Makem,International
5205,0.272727,La Roux,Pop/Rock
2332,0.27197,Little Feat,Pop/Rock
162,0.271264,America,Pop/Rock
1234,0.270968,Joe Cocker,Pop/Rock
1652,0.270968,The English Beat,Pop/Rock
4494,0.270968,Desmond Dekker,Reggae
2681,0.270936,Max Roach,Jazz
3925,0.270936,Sly & Robbie,Reggae
4067,0.270769,Commodores,R&B;
1254,0.269841,Everclear,Pop/Rock
1093,0.269804,"Crosby, Stills & Nash",Pop/Rock
1048,0.269006,Jackie DeShannon,Pop/Rock
1208,0.269006,Fastball,Pop/Rock
1263,0.269006,Cliff Richard,Pop/Rock
2589,0.269006,Sara Bareilles,Pop/Rock
191,0.268398,Chuck Mangione,Jazz
919,0.268398,Courtney Love,Pop/Rock
1576,0.268398,David Sanborn,Jazz
3313,0.268398,The Wedding Present,Pop/Rock
1153,0.268305,The Damned,Pop/Rock
716,0.268116,Kelis,R&B;
830,0.268116,Concrete Blonde,Pop/Rock
1698,0.268116,Tuck & Patti,Jazz
3958,0.268116,Sigur RÃ³s,Pop/Rock
4599,0.267996,Pere Ubu,Pop/Rock
4889,0.267425,808 State,Electronic
2849,0.26738,Operation Ivy,Pop/Rock
139,0.266667,Tadd Dameron,Jazz
250,0.266667,Slim Whitman,Country
259,0.266667,Terry Reid,Pop/Rock
332,0.266667,The Bellamy Brothers,Country
379,0.266667,The Andrews Sisters,Vocal
419,0.266667,Susannah McCorkle,Vocal
588,0.266667,Billy Idol,Pop/Rock
647,0.266667,Bobby Vee,Pop/Rock
648,0.266667,Youth Group,Pop/Rock
892,0.266667,Chris Cagle,Country
942,0.266667,James,Pop/Rock
954,0.266667,Christopher Williams,R&B;
964,0.266667,Ledisi,R&B;
1259,0.266667,Donald Fagen,Pop/Rock
1264,0.266667,Graham Nash,Pop/Rock
1284,0.266667,Spyro Gyra,Jazz
1383,0.266667,Eva Cassidy,Pop/Rock
1583,0.266667,Doris Day,Vocal
1616,0.266667,Cassius,Electronic
1623,0.266667,Geggy Tah,Pop/Rock
1651,0.266667,Warren Haynes,Pop/Rock
1872,0.266667,Walk the Moon,Pop/Rock
1895,0.266667,John Kay,Pop/Rock
1954,0.266667,Johnny Mercer,Vocal
2047,0.266667,Level 42,Pop/Rock
2061,0.266667,T-Pain,R&B;
2410,0.266667,Ralph Tresvant,R&B;
2577,0.266667,Martha Wainwright,Pop/Rock
2580,0.266667,Naked Raygun,Pop/Rock
2604,0.266667,Brandi Carlile,Pop/Rock
2802,0.266667,The King Khan & BBQ Show,Pop/Rock
2877,0.266667,Texas Tornados,Pop/Rock
2885,0.266667,Marsha Ambrosius,R&B;
3002,0.266667,Ace of Base,Pop/Rock
3096,0.266667,Todd Terry,Electronic
3217,0.266667,Kat DeLuna,Pop/Rock
3578,0.266667,Burial,Electronic
3783,0.266667,Youth of Today,Pop/Rock
3835,0.266667,From First to Last,Pop/Rock
3962,0.266667,Sophie B. Hawkins,Pop/Rock
3996,0.266667,Bloodhound Gang,Pop/Rock
4140,0.266667,The Futureheads,Pop/Rock
4174,0.266667,Conway Twitty,Country
4255,0.266667,Shalamar,R&B;
4316,0.266667,Elizabeth Cotten,Folk
4363,0.266667,Catch 22,Pop/Rock
4484,0.266667,Johnny Ace,R&B;
4740,0.266667,JosÃ© GonzÃ¡lez,Pop/Rock
4892,0.266667,A.R. Kane,Pop/Rock
5002,0.266667,The Brothers Four,Folk
5034,0.266667,Gerry Rafferty,Pop/Rock
5055,0.266667,Girls,Pop/Rock
5122,0.266667,Zack de la Rocha,Pop/Rock
5129,0.266667,The Wonder Years,Pop/Rock
5137,0.266667,Donell Jones,R&B;
5178,0.266667,Passion Pit,Pop/Rock
5284,0.266667,The Cab,Pop/Rock
5408,0.266667,Scotty McCreery,Country
5420,0.266667,Lana Del Rey,Pop/Rock
5423,0.266667,Elle Varner,R&B;
1397,0.26642,Fiona Apple,Pop/Rock
4066,0.266129,The Get Up Kids,Pop/Rock
5,0.265258,Soundgarden,Pop/Rock
3749,0.265152,Yeah Yeah Yeahs,Pop/Rock
2413,0.264706,Jerry Goldsmith,Stage & Screen
4186,0.264706,Clannad,International
4472,0.264706,Del Amitri,Pop/Rock
344,0.264615,Andy Williams,Vocal
3109,0.264615,MxPx,Pop/Rock
683,0.26458,Keith Whitley,Country
946,0.26441,Korn,Pop/Rock
4804,0.263815,The Orb,Electronic
1590,0.263736,Mad Cobra,Reggae
1818,0.263736,Hot Hot Heat,Pop/Rock
2141,0.263736,Josh Kelley,Pop/Rock
3336,0.263736,Los Campesinos!,Pop/Rock
3698,0.263736,Marcus Miller,Jazz
4061,0.263736,The Collins Kids,Pop/Rock
5018,0.263736,Groove Armada,Electronic
3405,0.263605,Alan Jackson,Country
3620,0.263566,Grand Funk Railroad,Pop/Rock
1324,0.2627,Dixie Chicks,Country
2644,0.262185,Neu!,Electronic
177,0.262097,Shelby Lynne,Country
2960,0.262097,The Pretty Things,Pop/Rock
2477,0.261808,Roy Brown,R&B;
1832,0.261438,John McLaughlin,Jazz
2360,0.261364,Jennifer Lopez,Pop/Rock
3690,0.261364,Hawkwind,Pop/Rock
2059,0.26087,Van der Graaf Generator,Pop/Rock
3104,0.26087,My Morning Jacket,Pop/Rock
3150,0.26087,Gerry & the Pacemakers,Pop/Rock
3631,0.26087,Vampire Weekend,Pop/Rock
4744,0.26087,McCoy Tyner,Jazz
1136,0.26,Jody Watley,R&B;
497,0.25974,Betty Davis,R&B;
2631,0.25974,North Mississippi Allstars,Pop/Rock
2983,0.25974,The Proclaimers,Pop/Rock
4468,0.25974,Lee Dorsey,R&B;
428,0.259019,The Black Crowes,Pop/Rock
622,0.258974,Bob Wills,Country
1126,0.258824,Jodeci,R&B;
2888,0.258824,The Monkees,Pop/Rock
1718,0.258537,Descendents,Pop/Rock
1214,0.258462,The Dells,R&B;
2411,0.258462,Neil Sedaka,Pop/Rock
3428,0.258462,Bread,Pop/Rock
1448,0.258275,Dolly Parton,Country
2628,0.258065,Mary Wells,R&B;
4737,0.257742,New York Dolls,Pop/Rock
467,0.257471,The Lovin' Spoonful,Folk
4155,0.257471,Kool & the Gang,R&B;
3307,0.25731,Aaron Neville,R&B;
2707,0.257143,Meshell Ndegeocello,R&B;
292,0.25641,Texas,Pop/Rock
320,0.25641,Shonen Knife,Pop/Rock
585,0.25641,Gossip,Pop/Rock
1227,0.25641,Fred Hammond,Religious
1335,0.25641,G. Love & Special Sauce,Pop/Rock
1444,0.25641,Eddie Vedder,Pop/Rock
2848,0.25641,Mickey Gilley,Country
3536,0.25641,David Axelrod,Pop/Rock
4493,0.25641,Grizzly Bear,Pop/Rock
61,0.256365,Alice in Chains,Pop/Rock
1427,0.256158,Franz Ferdinand,Pop/Rock
414,0.256046,Ani DiFranco,Pop/Rock
705,0.254545,Kevin Coyne,Pop/Rock
973,0.254545,Comus,Pop/Rock
1160,0.254545,BarlowGirl,Pop/Rock
1192,0.254545,fIREHOSE,Pop/Rock
1218,0.254545,Le Tigre,Pop/Rock
1697,0.254545,Luscious Jackson,Pop/Rock
2485,0.254545,Jesus Jones,Pop/Rock
5199,0.254545,Ida Maria,Pop/Rock
5393,0.254545,Skylar Grey,Pop/Rock
2653,0.253968,Ohio Players,R&B;
4321,0.253968,Elastica,Pop/Rock
4886,0.253968,Ann Peebles,R&B;
4042,0.253788,Big Audio Dynamite,Pop/Rock
1985,0.253763,Wes Montgomery,Jazz
108,0.253711,Shawn Colvin,Pop/Rock
4449,0.253623,Death in Vegas,Electronic
1941,0.253333,Dennis Brown,Reggae
4006,0.253333,Aztec Camera,Pop/Rock
4612,0.253119,Jefferson Airplane,Pop/Rock
4991,0.253119,Stevie Nicks,Pop/Rock
1859,0.252964,Howard Jones,Pop/Rock
2555,0.252964,Rick Springfield,Pop/Rock
2307,0.252632,Julian Cope,Pop/Rock
3359,0.252632,Thursday,Pop/Rock
3435,0.252632,Tom Tom Club,Pop/Rock
3874,0.252632,Train,Pop/Rock
4281,0.252632,Ben Webster,Jazz
4688,0.252632,Kate & Anna McGarrigle,Folk
1755,0.252308,Jamie Cullum,Pop/Rock
3414,0.252308,Tito Puente,Latin
3747,0.252101,Hole,Pop/Rock
3997,0.251366,Blur,Pop/Rock
932,0.251082,Chick Corea,Jazz
3964,0.250871,Suzanne Vega,Pop/Rock
1729,0.250816,Luther Vandross,R&B;
189,0.25,Tegan and Sara,Pop/Rock
828,0.25,Vashti Bunyan,Folk
1508,0.25,Graham Parker,Pop/Rock
1925,0.25,Juan Gabriel,Latin
2297,0.25,Roky Erickson,Pop/Rock
2480,0.25,Ray Brown,Jazz
2829,0.25,The Reverend Horton Heat,Pop/Rock
3999,0.25,Big Black,Pop/Rock
4711,0.25,The Fray,Pop/Rock
3068,0.249554,Mudhoney,Pop/Rock
2165,0.249462,Sam & Dave,R&B;
267,0.249249,Solomon Burke,R&B;
158,0.248739,Barry Manilow,Pop/Rock
1515,0.248485,Donny Hathaway,R&B;
1462,0.248313,Jamiroquai,R&B;
4223,0.248186,Dead Kennedys,Pop/Rock
516,0.247619,The Coral,Pop/Rock
657,0.247619,The Housemartins,Pop/Rock
961,0.247619,Chubby Checker,R&B;
1795,0.247619,Horace Andy,Reggae
2546,0.247619,Ricky Martin,Latin
3927,0.247619,Andrea Bocelli,Classical
4812,0.247619,The Kills,Pop/Rock
1707,0.246531,Sarah Vaughan,Vocal
3323,0.246377,X-Ray Spex,Pop/Rock
399,0.246305,The Mars Volta,Pop/Rock
1063,0.246246,Counting Crows,Pop/Rock
334,0.246154,Steve Reich,Classical
4375,0.246154,Dropkick Murphys,Pop/Rock
3469,0.245989,Bright Eyes,Pop/Rock
1843,0.245968,Liz Phair,Pop/Rock
1672,0.245776,Waylon Jennings,Country
3979,0.245614,Sylvester,R&B;
4378,0.245614,Joe Sample,Jazz
625,0.245283,Bad Brains,Pop/Rock
4738,0.245243,Nick Lowe,Pop/Rock
503,0.245161,The Mamas & the Papas,Pop/Rock
4690,0.245161,Barbra Streisand,Vocal
556,0.245059,Keith Jarrett,Jazz
4233,0.245059,The Dillards,Country
418,0.245014,The Blue Nile,Pop/Rock
4934,0.245014,Third Eye Blind,Pop/Rock
5113,0.244898,X,Pop/Rock
4984,0.244444,Toni Braxton,R&B;
4726,0.244218,Rage Against the Machine,Pop/Rock
595,0.24359,Bob Seger,Pop/Rock
4394,0.243478,Etta James,Blues
865,0.242424,Kim Weston,R&B;
1525,0.242424,John Cage,Classical
1906,0.242424,Lee Hazlewood,Country
3178,0.242424,The Bird and the Bee,Pop/Rock
3663,0.242424,Damien Rice,Folk
3717,0.242424,The Manhattan Transfer,Vocal
4727,0.242424,Neil Diamond,Pop/Rock
4957,0.242424,Astrud Gilberto,Latin
5017,0.242424,Compay Segundo,Latin
5024,0.242424,Buddy Miles,Pop/Rock
5039,0.242424,Calvin Harris,Electronic
5492,0.242424,Fifth Harmony,Pop/Rock
2462,0.242105,Meat Loaf,Pop/Rock
2573,0.242105,Paramore,Pop/Rock
4710,0.241935,Nada Surf,Pop/Rock
1608,0.241758,John Renbourn,Folk
1838,0.241758,Joseph Arthur,Pop/Rock
4356,0.241497,Chaka Khan,R&B;
4422,0.24127,Jawbreaker,Pop/Rock
2671,0.241077,Oasis,Pop/Rock
1270,0.24086,Beat Happening,Pop/Rock
3767,0.240602,Yes,Pop/Rock
1973,0.240577,Judas Priest,Pop/Rock
4993,0.240518,Todd Rundgren,Pop/Rock
674,0.240391,Sheryl Crow,Pop/Rock
3737,0.240391,XTC,Pop/Rock
303,0.24,Superchunk,Pop/Rock
4656,0.24,Roy Acuff,Country
2284,0.239819,Day26,R&B;
1221,0.239316,Carly Simon,Pop/Rock
3559,0.23913,Caetano Veloso,Latin
587,0.23908,Bobby Darin,Pop/Rock
735,0.238457,The Hollies,Pop/Rock
1777,0.238095,Jars of Clay,Pop/Rock
4465,0.237903,John Prine,Pop/Rock
2233,0.237681,Jimmy Cliff,Reggae
3859,0.237681,Townes Van Zandt,Folk
4075,0.237517,Keith Sweat,R&B;
2508,0.237237,Jimmy Buffett,Pop/Rock
3423,0.237154,Tom Jones,Pop/Rock
863,0.236453,Julio Iglesias,Vocal
677,0.236066,Bill Monroe,Country
2398,0.235749,Peter Tosh,Reggae
650,0.23569,Bill Withers,R&B;
409,0.235294,Blonde Redhead,Pop/Rock
1366,0.235294,Eagle-Eye Cherry,Pop/Rock
1617,0.235294,Madeleine Peyroux,Vocal
1785,0.235294,Jane Birkin,Pop/Rock
2110,0.235294,Hot Tuna,Pop/Rock
2277,0.235294,Lisa Stansfield,R&B;
2527,0.235294,Los Lobos,Pop/Rock
3030,0.235294,"10,000 Maniacs",Pop/Rock
3170,0.235294,Cannonball Adderley,Jazz
3466,0.235294,Ashford & Simpson,R&B;
3734,0.235294,John Scofield,Jazz
3748,0.235294,Yaz,Pop/Rock
5025,0.235197,George Strait,Country
3773,0.234234,Yo La Tengo,Pop/Rock
443,0.233918,Blackstreet,R&B;
5143,0.233846,Enya,New Age
255,0.233816,Paul Weller,Pop/Rock
1201,0.233781,Echo & the Bunnymen,Pop/Rock
2004,0.233766,Johnny Paycheck,Country
69,0.233618,Sparks,Pop/Rock
346,0.233618,Soft Cell,Pop/Rock
376,0.233333,Sonny & Cher,Pop/Rock
591,0.233333,The Four Freshmen,Vocal
2126,0.233333,Liza Minnelli,Vocal
2634,0.233333,Matt Nathanson,Pop/Rock
4482,0.233333,Johnnie Ray,Vocal
4924,0.233333,Three Dog Night,Pop/Rock
4992,0.233117,Alabama,Country
1390,0.232804,Doc Watson,Folk
4967,0.232258,Allen Toussaint,R&B;
500,0.231884,The Faint,Pop/Rock
3988,0.231884,Simply Red,Pop/Rock
3917,0.231746,Terry Riley,Avant-Garde
2118,0.231729,Live,Pop/Rock
48,0.231707,Tony Bennett,Vocal
4326,0.231623,Garth Brooks,Country
312,0.231579,Soul II Soul,R&B;
801,0.231579,Boz Scaggs,Pop/Rock
1273,0.231579,Eric Burdon,Pop/Rock
2390,0.231579,Petra,Religious
4418,0.231231,Ryan Adams,Pop/Rock
4808,0.231231,The O'Jays,R&B;
1168,0.230769,Frankie Lymon,R&B;
3008,0.230769,Miriam Makeba,International
4774,0.230769,Refused,Pop/Rock
2774,0.230343,Ministry,Pop/Rock
2782,0.230159,Minor Threat,Pop/Rock
1081,0.229839,Crowded House,Pop/Rock
2836,0.229249,Michael W. Smith,Religious
2984,0.229249,The Prodigy,Electronic
3228,0.229249,The Stylistics,R&B;
103,0.228571,TV on the Radio,Pop/Rock
1560,0.228571,FranÃ§oise Hardy,Pop/Rock
1903,0.228571,Leif Garrett,Pop/Rock
2697,0.228571,Nickel Creek,Country
4071,0.228571,The Horrors,Pop/Rock
4689,0.228019,Kate Bush,Pop/Rock
2132,0.22792,Josh Groban,Vocal
4005,0.22792,Boards of Canada,Electronic
2209,0.227891,Roberta Flack,R&B;
1837,0.227513,John Cale,Pop/Rock
3223,0.227513,? & the Mysterians,Pop/Rock
1119,0.227119,D'Angelo,R&B;
4573,0.226829,Sarah McLachlan,Pop/Rock
971,0.226667,Labelle,R&B;
1584,0.226667,Galaxie 500,Pop/Rock
4625,0.226667,Pete Townshend,Pop/Rock
4898,0.226667,Violent Femmes,Pop/Rock
3935,0.226263,Pavement,Pop/Rock
495,0.225717,Faces,Pop/Rock
476,0.225108,The Flamingos,R&B;
1830,0.225108,John Frusciante,Pop/Rock
2791,0.225108,The Righteous Brothers,Pop/Rock
4154,0.225108,Kurt Elling,Vocal
4376,0.225108,Charles Aznavour,Vocal
4989,0.225108,Tonic,Pop/Rock
4529,0.224964,Marilyn Manson,Pop/Rock
3403,0.224719,Aerosmith,Pop/Rock
1771,0.224675,Vince Gill,Country
4455,0.224638,Debbie Gibson,Pop/Rock
3368,0.224599,Tim Buckley,Pop/Rock
822,0.224558,Iron Maiden,Pop/Rock
3058,0.223656,The 13th Floor Elevators,Pop/Rock
2479,0.22362,The Jesus and Mary Chain,Pop/Rock
1733,0.223423,Janet Jackson,R&B;
227,0.222222,Andrew Bird,Pop/Rock
314,0.222222,Maria Muldaur,Pop/Rock
413,0.222222,Syl Johnson,R&B;
502,0.222222,B.B. King,Blues
537,0.222222,The Five Keys,R&B;
659,0.222222,The Lightning Seeds,Pop/Rock
704,0.222222,Billy Bragg,Pop/Rock
762,0.222222,The Gun Club,Pop/Rock
849,0.222222,Ivy,Pop/Rock
864,0.222222,Chuck Jackson,R&B;
1686,0.222222,Nouvelle Vague,Pop/Rock
1943,0.222222,Lennie Tristano,Jazz
1959,0.222222,Vassar Clements,Country
1991,0.222222,Les Baxter,Easy Listening
2045,0.222222,Johnny Hallyday,Pop/Rock
2094,0.222222,Jorma Kaukonen,Pop/Rock
2123,0.222222,Louis Prima,Jazz
2197,0.222222,Los Fabulosos Cadillacs,Latin
2244,0.222222,Lisa Loeb,Pop/Rock
2585,0.222222,Wolf Parade,Pop/Rock
2686,0.222222,Mavis Staples,R&B;
3098,0.222222,Brian Setzer,Pop/Rock
3126,0.222222,The Raconteurs,Pop/Rock
3239,0.222222,The Tams,R&B;
3245,0.222222,Marc Almond,Electronic
3413,0.222222,Air,Electronic
3433,0.222222,Tom Lehrer,Comedy/Spoken
3640,0.222222,Hank Ballard,R&B;
3708,0.222222,Manu Chao,Latin
3969,0.222222,The Avett Brothers,Pop/Rock
4611,0.222222,Vangelis,Electronic
4698,0.222222,Kay Starr,Vocal
4703,0.222222,Marty Robbins,Country
4760,0.222222,Deadmau5,Electronic
4791,0.222222,Michelle Branch,Pop/Rock
4851,0.222222,Joe Cuba,Latin
4887,0.222222,The Veldt,Pop/Rock
5152,0.222222,Thee Oh Sees,Pop/Rock
5155,0.222222,Duffy,Pop/Rock
5166,0.222222,Beach House,Pop/Rock
5318,0.222222,Florence + the Machine,Pop/Rock
461,0.222172,Big Star,Pop/Rock
1096,0.222061,Creedence Clearwater Revival,Pop/Rock
2986,0.221858,Pretenders,Pop/Rock
2291,0.221675,Saves the Day,Pop/Rock
2940,0.221675,The Rapture,Electronic
4723,0.221675,Neutral Milk Hotel,Pop/Rock
707,0.221364,Kiss,Pop/Rock
791,0.221344,Chico Buarque,International
2092,0.221344,Amos Lee,Pop/Rock
4252,0.221053,Shakira,Latin
565,0.221034,The Chemical Brothers,Electronic
548,0.22061,The Flaming Lips,Pop/Rock
3214,0.220588,The Sundays,Pop/Rock
2342,0.220513,Love,Pop/Rock
1410,0.220202,Erykah Badu,R&B;
2077,0.220202,Pet Shop Boys,Pop/Rock
882,0.220096,Cheap Trick,Pop/Rock
2991,0.22,The Rascals,Pop/Rock
4925,0.22,Throwing Muses,Pop/Rock
68,0.219858,Spice Girls,Pop/Rock
2107,0.21978,Hot Chocolate,R&B;
4758,0.21978,Raymond Scott,Jazz
2225,0.219755,Rod Stewart,Pop/Rock
2661,0.219697,Ramblin' Jack Elliott,Folk
193,0.219425,Slayer,Pop/Rock
3248,0.219355,The Modern Lovers,Pop/Rock
4560,0.219355,Saint Etienne,Pop/Rock
3689,0.219269,Heart,Pop/Rock
3091,0.219061,Brian McKnight,R&B;
3332,0.219048,Ryuichi Sakamoto,Electronic
4388,0.219048,Charlie Christian,Jazz
934,0.218182,Citizen Cope,Pop/Rock
1147,0.218182,The Dresden Dolls,Pop/Rock
2030,0.218182,Wayne Wonder,Reggae
2178,0.218182,Robert Gordon,Pop/Rock
2809,0.218182,CSS,Pop/Rock
3063,0.218182,The Sounds,Pop/Rock
3738,0.218182,Herbie Mann,Jazz
3854,0.218182,Patrice Rushen,R&B;
3950,0.218182,Soda Stereo,Latin
4681,0.218182,Popol Vuh,Electronic
4714,0.218182,Rachael Yamagata,Pop/Rock
4840,0.218182,Missing Persons,Pop/Rock
5396,0.218182,Ed Sheeran,Pop/Rock
1693,0.218045,Rush,Pop/Rock
2099,0.218039,Pete Seeger,Folk
639,0.217874,Jimmy Reed,Blues
3121,0.217742,Dave Van Ronk,Folk
2084,0.217486,Mariah Carey,R&B;
2076,0.217404,Van Halen,Pop/Rock
929,0.217391,Chicago,Pop/Rock
4125,0.217391,The Kingsmen,Pop/Rock
1156,0.216749,Fela Kuti,International
2862,0.216667,Arthur Russell,Avant-Garde
4209,0.216667,The Cranberries,Pop/Rock
3114,0.216524,Bryan Ferry,Pop/Rock
4937,0.216192,Iggy Pop,Pop/Rock
146,0.215873,Patti LaBelle,R&B;
3380,0.215385,Morcheeba,Electronic
3565,0.215385,Bud Powell,Jazz
2643,0.215054,Michael Bolton,Pop/Rock
2075,0.214902,Dinah Washington,Vocal
5134,0.214612,Gram Parsons,Pop/Rock
173,0.214286,Shel Silverstein,Folk
665,0.214286,Kesha,Pop/Rock
899,0.214286,Chris LeDoux,Country
1065,0.214286,Jack White,Pop/Rock
1228,0.214286,Egg,Pop/Rock
1420,0.214286,Easy Star All-Stars,Reggae
1433,0.214286,Joey Ramone,Pop/Rock
1891,0.214286,Howie Day,Pop/Rock
1942,0.214286,Wayman Tisdale,Jazz
2323,0.214286,Luis Fonsi,Latin
2683,0.214286,Maynard Ferguson,Jazz
3187,0.214286,Hamza el Din,International
3441,0.214286,Metro Station,Pop/Rock
3830,0.214286,The Antlers,Pop/Rock
3943,0.214286,Something Corporate,Pop/Rock
4229,0.214286,LeVert,R&B;
4349,0.214286,Fun Lovin' Criminals,Pop/Rock
5310,0.214286,Laura Marling,Pop/Rock
5369,0.214286,Christina Perri,Pop/Rock
1086,0.214141,Jackson Browne,Pop/Rock
3351,0.214141,Thin Lizzy,Pop/Rock
1821,0.213904,David Lee Roth,Pop/Rock
4657,0.213439,Richard Hell,Pop/Rock
1601,0.213333,Gal Costa,Latin
134,0.212698,Tracy Chapman,Pop/Rock
4827,0.212625,The Human League,Pop/Rock
175,0.212121,Slightly Stoopid,Pop/Rock
506,0.212121,The Mar-Keys,R&B;
1936,0.212121,Johnny Burnette,Pop/Rock
2498,0.212121,Night Ranger,Pop/Rock
3076,0.212121,Aterciopelados,Latin
3279,0.212121,Dave Stewart,Pop/Rock
4285,0.212121,Frankie Knuckles,Electronic
4673,0.212121,Kaki King,Pop/Rock
1443,0.21164,Serge Gainsbourg,Pop/Rock
4588,0.210993,Lucinda Williams,Folk
359,0.210916,Gladys Knight,R&B;
4076,0.210753,Keith Richards,Pop/Rock
1129,0.210526,Benny Golson,Jazz
2404,0.210526,New Found Glory,Pop/Rock
4471,0.210526,Delbert McClinton,Blues
2400,0.210145,Jerry Garcia,Pop/Rock
1165,0.209524,Frankie Goes to Hollywood,Pop/Rock
2478,0.209524,Pinback,Pop/Rock
3424,0.209524,Caribou,Pop/Rock
3837,0.209524,Four Tet,Electronic
4082,0.209524,Billy Cobham,Jazz
4172,0.209524,LCD Soundsystem,Pop/Rock
5175,0.209524,Rodriguez,Pop/Rock
1894,0.209231,Mahavishnu Orchestra,Jazz
