id,community_id,genre
3626,1,R&B;
3632,1,R&B;
3633,1,Country
3635,1,Country
3637,1,R&B;
3639,1,Pop/Rock
3640,1,R&B;
3641,1,R&B;
3643,1,Country
3644,1,Pop/Rock
3648,1,R&B;
3649,1,R&B;
3655,1,R&B;
3661,1,R&B;
3662,1,R&B;
3667,1,Pop/Rock
3668,1,Folk
3671,1,Pop/Rock
3672,1,Religious
3674,1,Folk
3675,1,Country
3678,1,R&B;
3680,1,Pop/Rock
3685,1,Folk
3688,1,Pop/Rock
3691,1,Vocal
3692,1,Pop/Rock
3700,1,Vocal
3704,1,Pop/Rock
3705,1,Pop/Rock
3707,1,Vocal
3709,1,R&B;
3715,1,Pop/Rock
3716,1,Pop/Rock
3717,1,Vocal
3719,1,Pop/Rock
3720,1,Religious
3723,1,Pop/Rock
3724,1,Pop/Rock
3725,1,Religious
3726,1,Pop/Rock
3728,1,Country
3729,1,Vocal
3730,1,R&B;
3731,1,Folk
3732,1,R&B;
3736,1,Pop/Rock
3739,1,Blues
3742,1,Pop/Rock
3743,1,Pop/Rock
3745,1,Pop/Rock
3750,1,Country
3753,1,R&B;
3754,1,Country
3757,1,Pop/Rock
3764,1,R&B;
3770,1,Country
3772,1,Pop/Rock
3774,1,Pop/Rock
3776,1,Pop/Rock
3777,1,R&B;
3780,1,Folk
3781,1,Blues
3782,1,Pop/Rock
3784,1,Religious
3787,1,Stage & Screen
3796,1,Pop/Rock
3799,1,R&B;
3800,1,Religious
3812,1,Pop/Rock
3814,1,Pop/Rock
3819,1,R&B;
3820,1,Classical
3821,1,Country
3822,1,R&B;
3827,1,Country
3832,1,Pop/Rock
3834,1,Pop/Rock
3838,1,Religious
3845,1,Country
3856,1,Pop/Rock
3859,1,Folk
3861,1,Country
3868,1,Pop/Rock
3869,1,Pop/Rock
3874,1,Pop/Rock
3875,1,Country
3878,1,Pop/Rock
3879,1,R&B;
3880,1,R&B;
3882,1,Pop/Rock
3884,1,R&B;
3887,1,Vocal
3896,1,Blues
3899,1,Folk
3901,1,Country
3903,1,Vocal
3904,1,Country
3906,1,Country
3913,1,Country
3914,1,Stage & Screen
3915,1,Vocal
3916,1,Pop/Rock
3922,1,Pop/Rock
3927,1,Classical
3929,1,R&B;
3937,1,Pop/Rock
3939,1,R&B;
3944,1,Blues
3947,1,Country
3948,1,Pop/Rock
3951,1,Blues
3956,1,Pop/Rock
3957,1,Pop/Rock
3960,1,Vocal
3963,1,Vocal
3964,1,Pop/Rock
3969,1,Pop/Rock
3974,1,R&B;
3976,1,R&B;
3977,1,Pop/Rock
3980,1,R&B;
3981,1,Folk
3985,1,Country
3987,1,R&B;
3988,1,Pop/Rock
3989,1,Pop/Rock
3990,1,Country
3995,1,Pop/Rock
3998,1,Pop/Rock
4000,1,Vocal
4004,1,Pop/Rock
4007,1,R&B;
4008,1,Country
4014,1,Pop/Rock
4025,1,R&B;
4026,1,R&B;
4027,1,Jazz
4028,1,Pop/Rock
4031,1,Blues
4034,1,Vocal
4037,1,R&B;
4038,1,Country
4040,1,Religious
4044,1,Pop/Rock
4045,1,R&B;
4046,1,R&B;
4050,1,Pop/Rock
4051,1,Country
4053,1,Religious
4055,1,Country
4061,1,Pop/Rock
4065,1,Vocal
4067,1,R&B;
4074,1,R&B;
4075,1,R&B;
4076,1,Pop/Rock
4079,1,Country
4083,1,Pop/Rock
4086,1,Pop/Rock
4097,1,R&B;
4098,1,Blues
4099,1,Vocal
4100,1,Vocal
4102,1,Country
4104,1,Country
4106,1,Pop/Rock
4116,1,R&B;
4120,1,R&B;
4126,1,Pop/Rock
4128,1,Country
4130,1,Blues
4131,1,R&B;
4135,1,Pop/Rock
4138,1,R&B;
4139,1,Pop/Rock
4148,1,Electronic
4151,1,Religious
4154,1,Vocal
4155,1,R&B;
4158,1,R&B;
4159,1,Vocal
4161,1,Country
4163,1,R&B;
4168,1,Folk
4170,1,Pop/Rock
4173,1,Pop/Rock
4174,1,Country
4179,1,International
4183,1,Easy Listening
4190,1,R&B;
4194,1,Folk
4196,1,Blues
4200,1,R&B;
4212,1,Pop/Rock
4217,1,R&B;
4229,1,R&B;
4230,1,Country
4233,1,Country
4234,1,Country
4236,1,R&B;
4241,1,Country
4249,1,Blues
4250,1,R&B;
4255,1,R&B;
4257,1,Folk
4260,1,Country
4261,1,Country
4265,1,Comedy/Spoken
4269,1,Country
4270,1,Vocal
4271,1,Pop/Rock
4273,1,Pop/Rock
4274,1,R&B;
4277,1,Pop/Rock
4279,1,Pop/Rock
4290,1,Pop/Rock
4292,1,Pop/Rock
4295,1,Pop/Rock
4296,1,Blues
4297,1,Pop/Rock
4298,1,Country
4299,1,R&B;
4304,1,Blues
4306,1,International
4309,1,Pop/Rock
4312,1,Pop/Rock
4313,1,Pop/Rock
4314,1,Country
4316,1,Folk
4318,1,International
4319,1,Pop/Rock
4324,1,Vocal
4326,1,Country
4332,1,Pop/Rock
4338,1,R&B;
4342,1,Pop/Rock
4346,1,Folk
4347,1,R&B;
4348,1,Stage & Screen
4349,1,Pop/Rock
4351,1,R&B;
4353,1,Country
4356,1,R&B;
4358,1,Pop/Rock
4361,1,Pop/Rock
4365,1,R&B;
4366,1,Pop/Rock
4368,1,Religious
4370,1,Pop/Rock
4372,1,Country
4373,1,Country
4381,1,R&B;
4383,1,Pop/Rock
4385,1,R&B;
4390,1,Country
4391,1,Latin
4392,1,R&B;
4393,1,Blues
4394,1,Blues
4397,1,Pop/Rock
4399,1,R&B;
4400,1,Vocal
4402,1,Pop/Rock
4403,1,Latin
4404,1,Pop/Rock
4407,1,R&B;
4409,1,Country
4410,1,Country
4412,1,Country
4415,1,Pop/Rock
4416,1,Pop/Rock
4418,1,Pop/Rock
4421,1,Children's
4427,1,Country
4429,1,Vocal
4431,1,Pop/Rock
4433,1,Pop/Rock
4435,1,R&B;
4437,1,R&B;
4438,1,Pop/Rock
4439,1,Country
4440,1,R&B;
4441,1,Pop/Rock
4443,1,Country
4444,1,Pop/Rock
4445,1,Pop/Rock
4446,1,Folk
4450,1,Pop/Rock
4451,1,Folk
4452,1,Vocal
4454,1,Vocal
4455,1,Pop/Rock
4456,1,Pop/Rock
4458,1,Folk
4459,1,Religious
4462,1,R&B;
4463,1,Religious
4464,1,Pop/Rock
4465,1,Pop/Rock
4466,1,Pop/Rock
4468,1,R&B;
4469,1,Blues
4471,1,Blues
4473,1,Vocal
4474,1,R&B;
4475,1,Classical
4476,1,Pop/Rock
4478,1,R&B;
4480,1,Country
4482,1,Vocal
4483,1,Pop/Rock
4484,1,R&B;
4486,1,Pop/Rock
4488,1,R&B;
4495,1,Blues
4496,1,R&B;
4497,1,Blues
4499,1,Pop/Rock
4500,1,R&B;
4501,1,Pop/Rock
4503,1,Country
4504,1,Country
4505,1,R&B;
4506,1,R&B;
4513,1,Country
4514,1,Pop/Rock
4517,1,Pop/Rock
4520,1,Blues
4526,1,R&B;
4527,1,Blues
4531,1,Pop/Rock
4532,1,Country
4538,1,R&B;
4539,1,Blues
4540,1,R&B;
4547,1,Pop/Rock
4548,1,Pop/Rock
4551,1,Blues
4553,1,R&B;
4556,1,R&B;
4557,1,Blues
4559,1,Folk
4561,1,Pop/Rock
4562,1,Pop/Rock
4566,1,Vocal
4568,1,Pop/Rock
4573,1,Pop/Rock
4574,1,Pop/Rock
4575,1,R&B;
4576,1,R&B;
4579,1,Pop/Rock
4580,1,Country
4587,1,Folk
4588,1,Folk
4589,1,Pop/Rock
4593,1,Vocal
4595,1,Country
4596,1,Country
4597,1,R&B;
4600,1,Country
4602,1,Folk
4603,1,Pop/Rock
4604,1,Folk
4607,1,Religious
4610,1,Pop/Rock
4621,1,Pop/Rock
4622,1,R&B;
4624,1,Country
4625,1,Pop/Rock
4628,1,Pop/Rock
4634,1,Pop/Rock
4638,1,Country
4639,1,Pop/Rock
4640,1,R&B;
4644,1,Pop/Rock
4646,1,Pop/Rock
4650,1,Vocal
4651,1,Vocal
4654,1,Pop/Rock
4656,1,Country
4659,1,Pop/Rock
4662,1,R&B;
4665,1,Pop/Rock
4667,1,Classical
4668,1,Pop/Rock
4673,1,Pop/Rock
4678,1,Pop/Rock
4683,1,Pop/Rock
4687,1,Folk
4688,1,Folk
4690,1,Vocal
4698,1,Vocal
4702,1,Country
4703,1,Country
4712,1,Religious
4713,1,Country
4714,1,Pop/Rock
4715,1,Country
4720,1,Pop/Rock
4721,1,Pop/Rock
4722,1,New Age
4724,1,R&B;
4725,1,Folk
4727,1,Pop/Rock
4734,1,R&B;
4738,1,Pop/Rock
4739,1,Pop/Rock
4740,1,Pop/Rock
4745,1,Country
4747,1,Country
4750,1,R&B;
4751,1,R&B;
4766,1,Pop/Rock
4769,1,Pop/Rock
4770,1,Pop/Rock
4771,1,R&B;
4773,1,Vocal
4776,1,Vocal
4777,1,Country
4781,1,Country
4784,1,New Age
4787,1,Pop/Rock
4791,1,Pop/Rock
4792,1,Folk
4796,1,R&B;
4798,1,Latin
4799,1,R&B;
4803,1,Pop/Rock
4806,1,R&B;
4808,1,R&B;
4810,1,Pop/Rock
4813,1,R&B;
4814,1,R&B;
4816,1,R&B;
4817,1,Folk
4818,1,Vocal
4820,1,R&B;
4822,1,Blues
4828,1,Country
4830,1,Latin
4836,1,Pop/Rock
0,0,Pop/Rock
1,0,Pop/Rock
2,0,Pop/Rock
5,0,Pop/Rock
11,0,Pop/Rock
18,0,Electronic
22,0,R&B;
24,0,Pop/Rock
32,0,Pop/Rock
36,0,Pop/Rock
39,0,Pop/Rock
40,0,Pop/Rock
41,0,Pop/Rock
42,0,Pop/Rock
46,0,Pop/Rock
60,0,Pop/Rock
61,0,Pop/Rock
65,0,Pop/Rock
66,0,Pop/Rock
67,0,Pop/Rock
69,0,Pop/Rock
72,0,Pop/Rock
73,0,Pop/Rock
75,0,Pop/Rock
76,0,Pop/Rock
78,0,Pop/Rock
79,0,Pop/Rock
81,0,Pop/Rock
88,0,Pop/Rock
98,0,Pop/Rock
100,0,Comedy/Spoken
103,0,Pop/Rock
105,0,New Age
110,0,Pop/Rock
113,0,Pop/Rock
119,0,Pop/Rock
121,0,Classical
124,0,Pop/Rock
128,0,Pop/Rock
130,0,Pop/Rock
132,0,R&B;
136,0,Pop/Rock
138,0,Electronic
143,0,Pop/Rock
145,0,Pop/Rock
154,0,Jazz
155,0,Pop/Rock
156,0,Pop/Rock
157,0,Pop/Rock
159,0,Pop/Rock
160,0,Pop/Rock
163,0,Pop/Rock
165,0,Pop/Rock
167,0,Pop/Rock
168,0,Pop/Rock
170,0,Pop/Rock
175,0,Pop/Rock
178,0,Pop/Rock
179,0,Pop/Rock
180,0,Electronic
187,0,Pop/Rock
188,0,Pop/Rock
193,0,Pop/Rock
196,0,Pop/Rock
198,0,Pop/Rock
199,0,Pop/Rock
200,0,Pop/Rock
201,0,Pop/Rock
203,0,Electronic
208,0,Pop/Rock
210,0,Pop/Rock
217,0,Pop/Rock
219,0,Electronic
224,0,Pop/Rock
226,0,Pop/Rock
227,0,Pop/Rock
228,0,Classical
229,0,Pop/Rock
231,0,Pop/Rock
232,0,Pop/Rock
237,0,Pop/Rock
239,0,Pop/Rock
243,0,Pop/Rock
247,0,Pop/Rock
249,0,Pop/Rock
251,0,Pop/Rock
252,0,Pop/Rock
253,0,Pop/Rock
255,0,Pop/Rock
256,0,Pop/Rock
260,0,Pop/Rock
262,0,Pop/Rock
270,0,Pop/Rock
271,0,Pop/Rock
273,0,New Age
275,0,Pop/Rock
276,0,Pop/Rock
277,0,Pop/Rock
280,0,Pop/Rock
284,0,New Age
290,0,Pop/Rock
294,0,Pop/Rock
298,0,Pop/Rock
300,0,Pop/Rock
303,0,Pop/Rock
308,0,Pop/Rock
309,0,Pop/Rock
310,0,Pop/Rock
315,0,Pop/Rock
317,0,Pop/Rock
318,0,Pop/Rock
320,0,Pop/Rock
324,0,Pop/Rock
325,0,Pop/Rock
330,0,Pop/Rock
334,0,Classical
335,0,Pop/Rock
338,0,Pop/Rock
339,0,Pop/Rock
342,0,Pop/Rock
343,0,Pop/Rock
346,0,Pop/Rock
348,0,Pop/Rock
349,0,Pop/Rock
350,0,Pop/Rock
351,0,Pop/Rock
352,0,Pop/Rock
353,0,Pop/Rock
354,0,Pop/Rock
358,0,Pop/Rock
360,0,Pop/Rock
361,0,Pop/Rock
362,0,New Age
363,0,Pop/Rock
365,0,Pop/Rock
366,0,Pop/Rock
367,0,Pop/Rock
371,0,Pop/Rock
373,0,Pop/Rock
375,0,Pop/Rock
377,0,Pop/Rock
382,0,Pop/Rock
388,0,Pop/Rock
390,0,Pop/Rock
399,0,Pop/Rock
402,0,Pop/Rock
406,0,Pop/Rock
409,0,Pop/Rock
418,0,Pop/Rock
424,0,Pop/Rock
425,0,Pop/Rock
427,0,Pop/Rock
429,0,Pop/Rock
432,0,Electronic
433,0,Pop/Rock
437,0,Pop/Rock
438,0,Pop/Rock
439,0,Electronic
442,0,Pop/Rock
444,0,Pop/Rock
447,0,Pop/Rock
448,0,Pop/Rock
451,0,Pop/Rock
456,0,Pop/Rock
461,0,Pop/Rock
463,0,Pop/Rock
477,0,Pop/Rock
485,0,Pop/Rock
488,0,Pop/Rock
490,0,Electronic
495,0,Pop/Rock
496,0,Pop/Rock
498,0,Pop/Rock
500,0,Pop/Rock
501,0,Pop/Rock
505,0,Pop/Rock
508,0,Pop/Rock
511,0,Pop/Rock
512,0,Pop/Rock
516,0,Pop/Rock
518,0,Pop/Rock
522,0,Pop/Rock
524,0,Pop/Rock
525,0,Pop/Rock
527,0,Pop/Rock
528,0,Pop/Rock
532,0,Pop/Rock
534,0,Pop/Rock
536,0,Pop/Rock
540,0,Pop/Rock
545,0,Pop/Rock
548,0,Pop/Rock
555,0,Pop/Rock
556,0,Jazz
558,0,Pop/Rock
565,0,Electronic
566,0,R&B;
569,0,Pop/Rock
574,0,Pop/Rock
579,0,Pop/Rock
585,0,Pop/Rock
588,0,Pop/Rock
589,0,Pop/Rock
590,0,Pop/Rock
592,0,Pop/Rock
596,0,Pop/Rock
599,0,Electronic
600,0,Pop/Rock
603,0,Pop/Rock
610,0,Pop/Rock
617,0,Pop/Rock
619,0,Electronic
620,0,Pop/Rock
621,0,New Age
623,0,Pop/Rock
625,0,Pop/Rock
632,0,Pop/Rock
635,0,Pop/Rock
641,0,Pop/Rock
644,0,Pop/Rock
648,0,Pop/Rock
651,0,Pop/Rock
653,0,Pop/Rock
655,0,Pop/Rock
657,0,Pop/Rock
659,0,Pop/Rock
661,0,Pop/Rock
662,0,Pop/Rock
663,0,Pop/Rock
664,0,Pop/Rock
665,0,Pop/Rock
670,0,Pop/Rock
671,0,Pop/Rock
673,0,Pop/Rock
675,0,New Age
680,0,Electronic
682,0,Pop/Rock
704,0,Pop/Rock
705,0,Pop/Rock
706,0,Pop/Rock
707,0,Pop/Rock
709,0,Pop/Rock
712,0,Pop/Rock
714,0,Pop/Rock
715,0,Pop/Rock
720,0,Pop/Rock
721,0,Pop/Rock
723,0,Pop/Rock
727,0,Pop/Rock
730,0,Pop/Rock
733,0,Pop/Rock
734,0,Pop/Rock
735,0,Pop/Rock
737,0,Pop/Rock
742,0,Pop/Rock
743,0,Pop/Rock
748,0,Pop/Rock
755,0,Pop/Rock
762,0,Pop/Rock
763,0,Pop/Rock
764,0,Pop/Rock
765,0,Pop/Rock
770,0,Pop/Rock
775,0,Pop/Rock
776,0,Pop/Rock
778,0,Pop/Rock
779,0,Pop/Rock
781,0,Pop/Rock
787,0,Pop/Rock
788,0,Pop/Rock
789,0,Pop/Rock
794,0,Pop/Rock
799,0,Pop/Rock
802,0,Pop/Rock
806,0,Pop/Rock
808,0,Pop/Rock
812,0,Pop/Rock
816,0,Pop/Rock
821,0,Pop/Rock
822,0,Pop/Rock
823,0,Pop/Rock
825,0,Pop/Rock
827,0,Pop/Rock
830,0,Pop/Rock
831,0,Pop/Rock
832,0,Pop/Rock
833,0,Folk
836,0,Pop/Rock
837,0,Pop/Rock
839,0,Pop/Rock
841,0,Pop/Rock
842,0,Pop/Rock
844,0,Pop/Rock
849,0,Pop/Rock
852,0,Pop/Rock
853,0,Pop/Rock
860,0,Pop/Rock
862,0,Pop/Rock
866,0,Pop/Rock
875,0,Pop/Rock
876,0,Pop/Rock
877,0,Electronic
879,0,Pop/Rock
880,0,Pop/Rock
882,0,Pop/Rock
883,0,Pop/Rock
886,0,Pop/Rock
887,0,Pop/Rock
896,0,Electronic
900,0,Pop/Rock
908,0,Pop/Rock
911,0,Pop/Rock
914,0,Pop/Rock
915,0,Pop/Rock
919,0,Pop/Rock
920,0,Pop/Rock
921,0,Pop/Rock
922,0,Pop/Rock
925,0,Pop/Rock
927,0,Pop/Rock
930,0,Pop/Rock
935,0,Pop/Rock
942,0,Pop/Rock
943,0,Pop/Rock
944,0,Pop/Rock
946,0,Pop/Rock
950,0,Pop/Rock
951,0,Pop/Rock
957,0,Pop/Rock
958,0,Pop/Rock
972,0,Pop/Rock
980,0,Pop/Rock
982,0,Pop/Rock
990,0,Pop/Rock
992,0,Pop/Rock
994,0,Pop/Rock
995,0,Comedy/Spoken
999,0,R&B;
1000,0,Pop/Rock
1005,0,Pop/Rock
1006,0,Pop/Rock
1007,0,Pop/Rock
1016,0,Pop/Rock
1018,0,Pop/Rock
1023,0,Pop/Rock
1027,0,Pop/Rock
1030,0,Pop/Rock
1032,0,Pop/Rock
1034,0,Latin
1038,0,Pop/Rock
1039,0,Pop/Rock
1044,0,Electronic
1045,0,Pop/Rock
1046,0,Pop/Rock
1052,0,Pop/Rock
1055,0,Pop/Rock
1058,0,Pop/Rock
1062,0,Pop/Rock
1065,0,Pop/Rock
1067,0,Pop/Rock
1068,0,Electronic
1070,0,Pop/Rock
1072,0,Pop/Rock
1078,0,Pop/Rock
1081,0,Pop/Rock
1084,0,Pop/Rock
1087,0,Pop/Rock
1090,0,Pop/Rock
1091,0,Pop/Rock
1097,0,Pop/Rock
1100,0,Pop/Rock
1103,0,Pop/Rock
1110,0,Pop/Rock
1112,0,Electronic
1118,0,Pop/Rock
1120,0,Pop/Rock
1123,0,Pop/Rock
1124,0,Pop/Rock
1130,0,Pop/Rock
1131,0,Pop/Rock
1133,0,Electronic
1138,0,Pop/Rock
1143,0,Pop/Rock
1145,0,Pop/Rock
1147,0,Pop/Rock
1149,0,Pop/Rock
1150,0,R&B;
1153,0,Pop/Rock
1155,0,Pop/Rock
1158,0,Pop/Rock
1159,0,Pop/Rock
1165,0,Pop/Rock
1167,0,Pop/Rock
1170,0,Pop/Rock
1173,0,Pop/Rock
1176,0,Pop/Rock
1177,0,Pop/Rock
1180,0,Pop/Rock
1185,0,Pop/Rock
1187,0,Pop/Rock
1189,0,New Age
1192,0,Pop/Rock
1197,0,Pop/Rock
1200,0,Pop/Rock
1201,0,Pop/Rock
1207,0,Pop/Rock
1208,0,Pop/Rock
1210,0,Electronic
1218,0,Pop/Rock
1222,0,Electronic
1224,0,Pop/Rock
1225,0,Pop/Rock
1226,0,Pop/Rock
1228,0,Pop/Rock
1231,0,Pop/Rock
1235,0,Pop/Rock
1238,0,Electronic
1240,0,Pop/Rock
1247,0,Pop/Rock
1248,0,Pop/Rock
1250,0,Pop/Rock
1254,0,Pop/Rock
1265,0,Pop/Rock
1268,0,Pop/Rock
1269,0,Pop/Rock
1270,0,Pop/Rock
1272,0,Pop/Rock
1275,0,Pop/Rock
1276,0,Pop/Rock
1279,0,Pop/Rock
1280,0,Pop/Rock
1281,0,Pop/Rock
1282,0,Pop/Rock
1289,0,Pop/Rock
1292,0,Pop/Rock
1294,0,Pop/Rock
1296,0,Electronic
1301,0,Pop/Rock
1303,0,Pop/Rock
1306,0,Pop/Rock
1320,0,Pop/Rock
1322,0,Latin
1329,0,Pop/Rock
1330,0,Pop/Rock
1333,0,Pop/Rock
1334,0,Pop/Rock
1337,0,Pop/Rock
1343,0,Pop/Rock
1344,0,Pop/Rock
1345,0,Pop/Rock
1347,0,Pop/Rock
1351,0,Pop/Rock
1354,0,Pop/Rock
1355,0,Pop/Rock
1358,0,Pop/Rock
1359,0,Pop/Rock
1360,0,Pop/Rock
1367,0,International
1369,0,Pop/Rock
1373,0,Pop/Rock
1374,0,Pop/Rock
1375,0,Pop/Rock
1377,0,R&B;
1380,0,Pop/Rock
1381,0,Pop/Rock
1382,0,Pop/Rock
1385,0,Pop/Rock
1387,0,Pop/Rock
1389,0,Pop/Rock
1393,0,Pop/Rock
1403,0,Pop/Rock
1406,0,Pop/Rock
1412,0,Pop/Rock
1414,0,Pop/Rock
1423,0,Pop/Rock
1424,0,Pop/Rock
1425,0,Pop/Rock
1427,0,Pop/Rock
1433,0,Pop/Rock
1436,0,Pop/Rock
1438,0,Pop/Rock
1442,0,Pop/Rock
1445,0,Pop/Rock
1449,0,Pop/Rock
1450,0,Pop/Rock
1451,0,Pop/Rock
1454,0,Pop/Rock
1457,0,Pop/Rock
1467,0,Pop/Rock
1468,0,Pop/Rock
1475,0,Electronic
1476,0,Pop/Rock
1478,0,Pop/Rock
1481,0,Pop/Rock
1484,0,Pop/Rock
1485,0,Pop/Rock
1488,0,Pop/Rock
1490,0,Pop/Rock
1502,0,Pop/Rock
1504,0,Pop/Rock
1509,0,Pop/Rock
1512,0,Pop/Rock
1516,0,Pop/Rock
1519,0,Pop/Rock
1522,0,Pop/Rock
1524,0,Pop/Rock
1525,0,Classical
1526,0,Pop/Rock
1531,0,Pop/Rock
1534,0,Pop/Rock
1538,0,Pop/Rock
1540,0,Pop/Rock
1542,0,Pop/Rock
1543,0,New Age
1544,0,Pop/Rock
1545,0,Pop/Rock
1547,0,Pop/Rock
1549,0,Pop/Rock
1552,0,Pop/Rock
1557,0,Pop/Rock
1558,0,Pop/Rock
1559,0,Pop/Rock
1563,0,Avant-Garde
1564,0,Pop/Rock
1565,0,Pop/Rock
1566,0,Pop/Rock
1567,0,Pop/Rock
1569,0,R&B;
1571,0,Pop/Rock
1577,0,Pop/Rock
1582,0,Electronic
1584,0,Pop/Rock
1588,0,New Age
1593,0,Pop/Rock
1596,0,Pop/Rock
1597,0,Pop/Rock
1598,0,Pop/Rock
1605,0,Pop/Rock
1606,0,Pop/Rock
1611,0,Pop/Rock
1612,0,Pop/Rock
1614,0,Pop/Rock
1615,0,Pop/Rock
1619,0,Pop/Rock
1620,0,Pop/Rock
1623,0,Pop/Rock
1625,0,Pop/Rock
1627,0,Pop/Rock
1631,0,Pop/Rock
1639,0,Electronic
1648,0,Pop/Rock
1654,0,Pop/Rock
1660,0,Pop/Rock
1666,0,Pop/Rock
1674,0,Pop/Rock
1676,0,Pop/Rock
1677,0,Pop/Rock
1691,0,Pop/Rock
1693,0,Pop/Rock
1694,0,Classical
1697,0,Pop/Rock
1700,0,Pop/Rock
1703,0,Pop/Rock
1705,0,Pop/Rock
1712,0,Pop/Rock
1714,0,Pop/Rock
1715,0,Electronic
1716,0,Pop/Rock
1717,0,Pop/Rock
1718,0,Pop/Rock
1719,0,Pop/Rock
1725,0,Pop/Rock
1726,0,Electronic
1736,0,Pop/Rock
1744,0,Pop/Rock
1749,0,Pop/Rock
1759,0,Pop/Rock
1770,0,Pop/Rock
1772,0,Pop/Rock
1774,0,Pop/Rock
1777,0,Pop/Rock
1781,0,Pop/Rock
1788,0,Pop/Rock
1792,0,Pop/Rock
1798,0,Pop/Rock
1803,0,Pop/Rock
1805,0,Pop/Rock
1806,0,Electronic
1808,0,Latin
1811,0,Pop/Rock
1812,0,Pop/Rock
1815,0,Electronic
1818,0,Pop/Rock
1819,0,Pop/Rock
1820,0,Pop/Rock
1821,0,Pop/Rock
1823,0,Pop/Rock
1825,0,Pop/Rock
1826,0,Pop/Rock
1828,0,Pop/Rock
1829,0,Pop/Rock
1830,0,Pop/Rock
1833,0,Pop/Rock
1837,0,Pop/Rock
1838,0,Pop/Rock
1843,0,Pop/Rock
1845,0,Pop/Rock
1859,0,Pop/Rock
1861,0,Pop/Rock
1863,0,Pop/Rock
1864,0,Pop/Rock
1867,0,Pop/Rock
1868,0,Pop/Rock
1871,0,Pop/Rock
1875,0,Pop/Rock
1879,0,Pop/Rock
1884,0,Pop/Rock
1885,0,Pop/Rock
1889,0,Pop/Rock
1891,0,Pop/Rock
1901,0,Pop/Rock
1911,0,Pop/Rock
1912,0,Pop/Rock
1916,0,Pop/Rock
1921,0,Pop/Rock
1929,0,Pop/Rock
1933,0,Pop/Rock
1934,0,Electronic
1935,0,Pop/Rock
1937,0,Pop/Rock
1940,0,Pop/Rock
1944,0,Pop/Rock
1953,0,Pop/Rock
1955,0,Pop/Rock
1963,0,New Age
1973,0,Pop/Rock
1979,0,Pop/Rock
1980,0,Pop/Rock
1981,0,Pop/Rock
1983,0,Pop/Rock
1995,0,Pop/Rock
1996,0,Pop/Rock
1998,0,Electronic
1999,0,Pop/Rock
2000,0,Pop/Rock
2003,0,Pop/Rock
2008,0,Pop/Rock
2009,0,Pop/Rock
2013,0,Pop/Rock
2018,0,Electronic
2019,0,Pop/Rock
2020,0,Pop/Rock
2024,0,Pop/Rock
2028,0,Pop/Rock
2032,0,Pop/Rock
2037,0,Pop/Rock
2040,0,Pop/Rock
2043,0,Pop/Rock
2044,0,Pop/Rock
2051,0,Pop/Rock
2054,0,Pop/Rock
2057,0,Pop/Rock
2059,0,Pop/Rock
2063,0,Pop/Rock
2064,0,Pop/Rock
2065,0,Pop/Rock
2072,0,Pop/Rock
2073,0,Pop/Rock
2076,0,Pop/Rock
2077,0,Pop/Rock
2078,0,Pop/Rock
2079,0,Pop/Rock
2080,0,Pop/Rock
2086,0,Pop/Rock
2088,0,Pop/Rock
2089,0,Folk
2091,0,Pop/Rock
2100,0,Pop/Rock
2102,0,Pop/Rock
2111,0,Pop/Rock
2118,0,Pop/Rock
2144,0,Pop/Rock
2158,0,Pop/Rock
2159,0,Pop/Rock
2161,0,Pop/Rock
2168,0,Pop/Rock
2171,0,Pop/Rock
2179,0,New Age
2183,0,Pop/Rock
2191,0,Pop/Rock
2198,0,Pop/Rock
2203,0,Pop/Rock
2205,0,Pop/Rock
2212,0,Pop/Rock
2215,0,Pop/Rock
2216,0,Pop/Rock
2217,0,Pop/Rock
2221,0,Pop/Rock
2223,0,Pop/Rock
2227,0,Electronic
2229,0,Pop/Rock
2230,0,Pop/Rock
2234,0,Pop/Rock
2246,0,Pop/Rock
2248,0,Pop/Rock
2250,0,Pop/Rock
2252,0,Pop/Rock
2253,0,Pop/Rock
2255,0,Pop/Rock
2257,0,Pop/Rock
2258,0,Pop/Rock
2259,0,Pop/Rock
2261,0,Pop/Rock
2265,0,Pop/Rock
2266,0,Pop/Rock
2267,0,Pop/Rock
2269,0,Pop/Rock
2273,0,Pop/Rock
2274,0,Pop/Rock
2276,0,Pop/Rock
2285,0,Pop/Rock
2287,0,Electronic
2288,0,Pop/Rock
2291,0,Pop/Rock
2292,0,Pop/Rock
2296,0,Electronic
2298,0,Pop/Rock
2299,0,Pop/Rock
2300,0,Pop/Rock
2305,0,Latin
2306,0,Pop/Rock
2307,0,Pop/Rock
2308,0,New Age
2310,0,Pop/Rock
2311,0,Latin
2316,0,Pop/Rock
2317,0,Pop/Rock
2321,0,Pop/Rock
2326,0,Pop/Rock
2327,0,Pop/Rock
2329,0,Pop/Rock
2333,0,Pop/Rock
2342,0,Pop/Rock
2345,0,Pop/Rock
2347,0,Pop/Rock
2348,0,Pop/Rock
2352,0,Pop/Rock
2358,0,Pop/Rock
2361,0,Pop/Rock
2363,0,Pop/Rock
2364,0,Pop/Rock
2366,0,Pop/Rock
2369,0,Pop/Rock
2370,0,Pop/Rock
2373,0,Pop/Rock
2380,0,Pop/Rock
2381,0,Comedy/Spoken
2383,0,Pop/Rock
2384,0,Pop/Rock
2385,0,Pop/Rock
2388,0,Pop/Rock
