artist_name,artist_id,genre,katz,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity
Jim Brickman,333539,New Age,1925.416911,0.437631579,0.261894737,0.241105263,118.1106316,-13.68994737,1,0,0.844263158,0.537897547,0.154905263,0.0366,197214.1053,44.94736842
Porter Wagoner,355451,Country,7.472202,0.557315789,0.400842105,0.681842105,112.7765263,-12.00957895,1,7,0.604789474,0.0000253,0.289842105,0.033810526,153202.8947,27.73684211
Kiri Te Kanawa,376150,Pop/Rock,704.36853,0.234473684,0.132757895,0.056184211,91.63478947,-18.55494737,1,1,0.978631579,0.005075337,0.143463158,0.047757895,241995.7895,10.26315789
Ready for the World,408500,R&B;,1292.681681,0.680578947,0.372842105,0.491578947,127.3054211,-13.18889474,1,7,0.128978947,0.001429747,0.168457895,0.045963158,308530.0526,32.57894737
Return to Forever,463527,Jazz,1139.012732,0.387052632,0.607736842,0.444052632,130.6666316,-11.902,1,11,0.331189474,0.488215789,0.143863158,0.0491,442616.8421,28.68421053
The Upsetters,479548,Reggae,0,0.788157895,0.614105263,0.826421053,115.913,-9.384789474,0,2,0.254463158,0.354957895,0.179884211,0.130536842,215638.4737,40.36842105
Helmet,572737,Pop/Rock,58832.71611,0.392105263,0.860631579,0.452631579,124.3357895,-8.658105263,0,6,0.000468368,0.164242789,0.154810526,0.073284211,224438.5263,42.73684211
Phoebe Snow,696015,Pop/Rock,234.143939,0.597263158,0.356210526,0.687210526,115.0726316,-14.29389474,1,7,0.474157895,0.003134654,0.113168421,0.052752632,237140.2632,27.05263158
Stanley Clarke,745316,Jazz,376.988346,0.612105263,0.612,0.731052632,121.3994211,-12.00157895,1,2,0.124203158,0.550472842,0.116684211,0.056989474,328477.1053,32.52631579
Barbara Mandrell,788569,Country,31.936827,0.630578947,0.589105263,0.725421053,115.8018421,-9.941421053,1,0,0.441005263,0.0000194,0.165115789,0.052568421,158849.8421,32.73684211
Gene Vincent,803720,Pop/Rock,11.018787,0.549315789,0.635,0.745894737,118.1774737,-9.997105263,1,9,0.446421053,0.000450523,0.182284211,0.063989474,137205.5263,15.42105263
Natalia Lafourcade,859026,Latin,345.673449,0.674052632,0.539789474,0.661842105,117.4945789,-7.528526316,1,0,0.457052632,0.0000479,0.181621053,0.041442105,240635.0526,61.78947368
Michael Martin Murphey,885875,Country,7.068086,0.553052632,0.381789474,0.422157895,96.77347368,-13.03515789,1,4,0.342726316,0.001822053,0.140957895,0.031610526,237607.2632,38.15789474
LMFAO,1029659,Pop/Rock,6075.344348,0.735631579,0.825526316,0.562894737,126.3402632,-4.403421053,0,7,0.062424,7.56E-06,0.206263158,0.177336842,216421.6842,54.84210526
The Lonely Island,1036613,Comedy/Spoken,23257.61107,0.654421053,0.822526316,0.563263158,120.397,-4.688157895,1,8,0.080544526,0.0000244,0.236526316,0.267,155152.6842,54.57894737
Mike Posner,1740826,Pop/Rock,19872.91348,0.705421053,0.654105263,0.602,97.82736842,-5.599526316,0,7,0.181695789,0.005728112,0.171394737,0.085989474,220796.6316,56.21052632
The Glitch Mob,2113374,Pop/Rock,242.022551,0.562578947,0.659,0.292631579,108.7502632,-8.499631579,0,10,0.152125895,0.591603158,0.238226316,0.072326316,334201,49.63157895
Zedd,2782403,Electronic,10411.49349,0.643368421,0.739,0.386473684,121.3365263,-4.404736842,1,7,0.154772105,0.000189469,0.151810526,0.065105263,209955.1053,69.68421053
Tangerine Dream,2411,Electronic,592.25623,0.258555556,0.392633333,0.133777778,123.4508889,-16.86777778,0,2,0.772555556,0.806444444,0.178488889,0.066588889,741828.3333,32.33333333
Spin Doctors,10412,Pop/Rock,12114.43725,0.527444444,0.880888889,0.639,112.7265556,-9.757777778,1,7,0.016128889,0.007940994,0.2543,0.0561,252885.8889,47
Tracy Byrd,11052,Country,9030.199389,0.643444444,0.701222222,0.750511111,124.1627778,-7.976444444,1,2,0.254926667,0.0000864,0.140522222,0.030633333,194499.5556,53.44444444
American Football,11156,Country,9030.199389,0.482777778,0.681888889,0.282888889,123.864,-9.121777778,1,5,0.272560889,0.361656667,0.141988889,0.031888889,272743.6667,44.22222222
TV on the Radio,12972,Pop/Rock,22144.30232,0.432111111,0.698444444,0.368111111,129.5582222,-6.844222222,1,8,0.10989,0.033148894,0.178377778,0.047233333,243146.8889,50.55555556
Shel Silverstein,20319,Folk,1.730626,0.658555556,0.287144444,0.586,124.6473333,-11.50722222,1,3,0.636222222,0.000117778,0.128788889,0.341388889,167188.3333,14.44444444
Patty Griffin,22348,Pop/Rock,4120.53203,0.469,0.3251,0.301844444,116.2926667,-8.446888889,1,11,0.713666667,0.002608283,0.111222222,0.031633333,240851.6667,43.55555556
Slave,25778,R&B;,82.4504,0.717166667,0.600555556,0.822277778,112.482,-10.76377778,1,7,0.124613333,0.071336277,0.20905,0.056238889,301080.7222,33.27777778
Paulina Rubio,27136,Latin,12485.68057,0.661888889,0.740777778,0.676166667,116.9621667,-7.580388889,1,5,0.150112,4.86E-06,0.368344444,0.04245,253865.2778,60
Slim Whitman,29334,Country,1.25,0.518222222,0.254511111,0.542777778,125.651,-15.35388889,1,2,0.882222222,0.001928122,0.2091,0.041622222,136939.1111,19.44444444
Shocking Blue,29604,Pop/Rock,68.12447,0.503888889,0.712333333,0.727666667,128.2631111,-7.925666667,0,11,0.184004778,0.186174556,0.145933333,0.076511111,204179.3333,41.55555556
Shirley Horn,30925,Jazz,67.210125,0.477111111,0.204722222,0.398922222,128.9755556,-17.68844444,0,2,0.808333333,0.000765817,0.207622222,0.056122222,198274.1111,27.55555556
Paul Young,34382,Pop/Rock,2011.093265,0.632888889,0.613888889,0.691555556,124.3527778,-9.943111111,1,9,0.180588889,0.0000343,0.129433333,0.054411111,261758.3333,53.88888889
The Avalanches,43572,Electronic,7735.908329,0.583555556,0.854777778,0.466666667,100.4611111,-7.486888889,1,7,0.093444444,0.0625164,0.494111111,0.1024,234957,42.88888889
The Mars Volta,45560,Pop/Rock,131615.9811,0.287666667,0.773333333,0.230444444,132.9814444,-6.131888889,0,9,0.183896222,0.020225542,0.414333333,0.135866667,366060.7778,45.55555556
The Fall,51376,Pop/Rock,3700.208582,0.504111111,0.724666667,0.663333333,130.902,-9.841555556,1,7,0.103094511,0.318283889,0.244711111,0.063822222,240579.2222,40.44444444
Betty Davis,58438,R&B;,262.14667,0.708333333,0.633666667,0.828666667,121.4727778,-7.685333333,1,6,0.199244444,0.013946517,0.200744444,0.161177778,251207.4444,32.11111111
The Mar-Keys,59655,R&B;,2.898636,0.714444444,0.553666667,0.876222222,114.2026667,-8.560777778,1,10,0.462777778,0.494854333,0.143077778,0.038533333,160355.6667,17.77777778
Bola Sete,66800,Jazz,1.181191,0.541111111,0.343666667,0.738888889,109.9094444,-16.27466667,1,8,0.835444444,0.436282,0.1348,0.037877778,293082.8889,22.77777778
The Chieftains,67406,International,1.586224,0.397388889,0.470111111,0.651888889,139.3272778,-10.83344444,1,9,0.578388889,0.123304689,0.234533333,0.04385,208429,34.11111111
Bob Dorough,67528,Vocal,60.757496,0.614333333,0.281222222,0.562444444,109.2154444,-15.48022222,1,5,0.679777778,0.002301111,0.257344444,0.100511111,218299.1111,12.11111111
The Jeff Healey Band,75308,Pop/Rock,227.540991,0.478222222,0.761555556,0.567444444,124.4321111,-8.418888889,1,5,0.092095833,0.001919778,0.137744444,0.061977778,279401,39.44444444
The Coasters,75825,R&B;,2.933752,0.704888889,0.577666667,0.927222222,115.1535556,-10.17288889,1,7,0.577111111,0.000208126,0.087307778,0.121688889,149797.1111,42.11111111
Killing Joke,81493,Pop/Rock,5467.250901,0.464333333,0.860444444,0.570444444,143.4328889,-8.256666667,1,7,0.0160893,0.422776667,0.228777778,0.062288889,288040.1111,36.77777778
Birdy,97065,Pop/Rock,1896.75603,0.428666667,0.350055556,0.243333333,123.1335,-8.659166667,1,4,0.74425,0.000362858,0.117472222,0.038072222,213641.8889,61.83333333
Kitty Kallen,99198,Vocal,0,0.376333333,0.200022222,0.281666667,105.894,-15.29233333,1,7,0.916333333,0.000307524,0.149777778,0.032211111,180509.7778,14.33333333
The Incredible String Band,99561,Folk,170.790418,0.453111111,0.320222222,0.370411111,112.2703333,-12.51811111,1,7,0.650222222,0.037241,0.196077778,0.038511111,288694.7778,26.22222222
La Sonora Dinamita,104147,Latin,0,0.736333333,0.742944444,0.829388889,104.2050556,-6.539055556,1,9,0.24565,0.015646006,0.1531,0.044055556,209299.4444,44.61111111
Kristin Chenoweth,108249,Vocal,284.539515,0.4835,0.351666667,0.383555556,97.09511111,-9.801611111,1,0,0.746611111,0.0000184,0.152011111,0.095661111,283725.8889,48.94444444
Christian Death,120060,Pop/Rock,12239.79134,0.266888889,0.93,0.201522222,146.5968889,-8.935111111,1,4,0.011609,0.009365111,0.331422222,0.073788889,192247.4444,32.88888889
Shadow Wilson,130425,Reggae,36.421331,0.601444444,0.286888889,0.498666667,117.6561111,-14.69077778,0,0,0.788333333,0.217981214,0.141844444,0.039988889,397161.4444,8
Eve 6,147785,Pop/Rock,135549.2594,0.535666667,0.809777778,0.582333333,122.3104444,-5.831555556,1,9,0.021377156,0.0000815,0.211733333,0.044911111,212311.2222,44.55555556
Bay City Rollers,151979,Pop/Rock,1532.913798,0.559666667,0.717666667,0.797666667,132.7374444,-9.657555556,1,7,0.191688889,0.004031646,0.169155556,0.051022222,193274.4444,42
Gov't Mule,161351,Pop/Rock,3862.548314,0.512444444,0.705555556,0.519222222,126.059,-6.43,1,10,0.135043667,0.182737778,0.258244444,0.058766667,384407.4444,42.66666667
Ben Folds Five,164686,Pop/Rock,33801.14103,0.455222222,0.745111111,0.480333333,122.7455556,-7.290111111,1,7,0.249778889,0.003674944,0.181666667,0.036477778,247520,42.77777778
Frankie Avalon,165855,Pop/Rock,11.209931,0.485666667,0.421333333,0.669222222,124.1935556,-12.28444444,1,7,0.722666667,0.0000477,0.1984,0.032555556,155796.8889,25.11111111
Down,169189,Pop/Rock,19417.86245,0.364555556,0.826444444,0.353533333,124.3757778,-7.654555556,0,6,0.116774733,0.288716667,0.162866667,0.0686,285696.3333,42
Franz Waxman,170330,Stage & Screen,0,0.290611111,0.244455556,0.235694444,97.47461111,-16.88416667,1,7,0.9035,0.675333333,0.175177778,0.0388,282865,0.333333333
Faster Pussycat,177117,Pop/Rock,17139.27339,0.476666667,0.852111111,0.617333333,144.4574444,-10.41155556,1,9,0.05362,0.007998396,0.222455556,0.045411111,265711.1111,36.44444444
Mac Davis,185669,Country,4.256092,0.548,0.431444444,0.736111111,97.18966667,-15.11355556,1,2,0.265411111,0.000306936,0.166533333,0.058366667,212006,32.55555556
Eric Carmen,186805,Pop/Rock,301.775306,0.549222222,0.530555556,0.500222222,121.4036667,-9.938444444,1,7,0.388022222,0.179918141,0.221022222,0.034866667,264795.6667,52.33333333
Generation X,202545,Pop/Rock,4866.281699,0.374222222,0.904444444,0.657,156.0655556,-4.563555556,1,4,0.029195056,0.099001246,0.336666667,0.109533333,246786.6667,40.44444444
Tycho,205959,Electronic,15158.03985,0.580111111,0.726777778,0.352,130.3228889,-8.168333333,1,8,0.172711111,0.927666667,0.127355556,0.044088889,319410.7778,50.22222222
Janie Fricke,210512,Country,592.961536,0.549444444,0.332777778,0.548333333,121.0504444,-14.58955556,1,11,0.705555556,0.000135424,0.1112,0.037522222,187614.8889,29.77777778
David Gray,214593,Pop/Rock,11504.66731,0.570666667,0.464222222,0.295555556,131.8926667,-9.995777778,1,0,0.244983333,0.008927336,0.113611111,0.033155556,306108.1111,52.66666667
John Mayall,238495,Blues,28.664646,0.512555556,0.489555556,0.625333333,135.7252222,-13.10888889,1,5,0.629888889,0.279922222,0.722666667,0.101811111,426820.5556,32.88888889
Saliva,242211,Pop/Rock,142328.7321,0.458,0.909777778,0.473666667,134.3263333,-3.976444444,1,6,0.015479779,0.129334333,0.158311111,0.055155556,232038.3333,54.33333333
Lennie Tristano,242966,Jazz,0.798107,0.474555556,0.186666667,0.586888889,95.33844444,-19.979,1,0,0.987222222,0.935444444,0.130622222,0.053133333,260262.1111,6
Dexys Midnight Runners,251361,Pop/Rock,3551.074572,0.510444444,0.739555556,0.727222222,124.4076667,-7.3825,1,2,0.347577778,0.001015056,0.244544444,0.107833333,216914.1667,46.55555556
Lucky Dube,255268,Reggae,555.671191,0.724888889,0.621333333,0.802777778,114.0686667,-7.751111111,1,11,0.346444444,0.0000616,0.125555556,0.059177778,241619.3333,41.33333333
Johnny Hallyday,255733,Pop/Rock,14.858478,0.468333333,0.589666667,0.636111111,112.2091111,-9.327666667,1,4,0.472866667,0.000377027,0.234555556,0.048866667,196706,43.44444444
Say Anything,256951,Pop/Rock,177535.5044,0.523555556,0.741222222,0.594444444,139.7504444,-5.778,1,9,0.093304444,1.69E-07,0.175022222,0.114522222,238941.1111,46.22222222
Hot Chocolate,267814,R&B;,238.729356,0.691222222,0.620333333,0.799777778,106.3586667,-7.186888889,1,10,0.377311111,0.089323333,0.163877778,0.050955556,258011.8889,46.33333333
Hot Tuna,268871,Pop/Rock,31.138419,0.467222222,0.392777778,0.630888889,127.5667778,-15.65944444,1,2,0.343646667,0.165386699,0.367,0.037788889,268287.4444,26.11111111
Calle 13,286439,Latin,0.828125,0.677833333,0.758777778,0.802055556,103.5414444,-6.812333333,1,2,0.353261111,0.0000102,0.392144444,0.193683333,257918.4444,58.38888889
Judy Kuhn,295933,Pop/Rock,4.853896,0.323388889,0.219188889,0.250055556,82.71922222,-15.61261111,1,1,0.926777778,0.004513418,0.153777778,0.043161111,177411.1111,48.38888889
Procol Harum,304401,Pop/Rock,272.433764,0.345222222,0.647333333,0.521222222,129.4535556,-7.947888889,1,0,0.377111111,0.110186423,0.141133333,0.047222222,247902.2222,31.11111111
Roger,305501,R&B;,512.832312,0.684888889,0.699777778,0.629111111,107.0897222,-6.659444444,1,7,0.125568889,0.000429521,0.164511111,0.067883333,341980.7778,41.66666667
Penguin Cafe Orchestra,308762,New Age,6.820493,0.467222222,0.24684,0.465544444,129.8373333,-17.84677778,1,2,0.921444444,0.856111111,0.147977778,0.041188889,277605.7778,36
Vanilla Fudge,311674,Pop/Rock,256.849901,0.254333333,0.522777778,0.314944444,119.7761111,-12.00655556,0,4,0.117871111,0.117445889,0.264288889,0.045433333,321691.7778,30.66666667
Marvin Sease,312062,Blues,58.113857,0.737111111,0.522666667,0.733666667,126.5602222,-10.28277778,1,7,0.182966667,0.0000206,0.072644444,0.056566667,369020.7778,32
Mark Wills,334041,Country,2192.50551,0.563111111,0.479222222,0.364777778,114.448,-9.056888889,1,5,0.287511111,0,0.109955556,0.031144444,223663.7778,43.77777778
Rare Earth,339490,Pop/Rock,76.378279,0.504111111,0.814,0.727111111,128.7765556,-8.084888889,1,2,0.152414444,0.063105516,0.2244,0.102366667,354204.6667,35.55555556
Ray Brown,343940,Jazz,3.46817,0.505,0.098744444,0.379,107.2353333,-25.78788889,1,8,0.719444444,0.535598889,0.114111111,0.068244444,305897.8889,16.55555556
Rich Mullins,344729,Religious,579.841907,0.503888889,0.407666667,0.440555556,94.65477778,-13.70088889,1,6,0.364634444,0.000117076,0.140622222,0.031722222,229093.2222,34.11111111
K.T. Oslin,352999,Country,340.888077,0.631555556,0.342666667,0.495222222,104.9052222,-12.22433333,1,0,0.348777778,0.001840831,0.115566667,0.032022222,244395.4444,32.77777778
Placebo,355412,Pop/Rock,129235.7007,0.383222222,0.785444444,0.277455556,144.0836667,-7.359222222,1,10,0.034208567,0.271215489,0.134088889,0.053011111,242164.4444,58.88888889
KMFDM,359062,Pop/Rock,3241.259899,0.568555556,0.944111111,0.403222222,127.8708889,-5.179111111,0,6,0.000229337,0.482143333,0.318633333,0.067177778,308580.8889,40.44444444
Kay Thompson,369389,Vocal,0,0.481444444,0.409666667,0.529333333,128.2315556,-11.68633333,1,9,0.871555556,0,0.248677778,0.178177778,228764.3333,17.44444444
Mastodon,382565,Pop/Rock,135099.0102,0.318,0.958333333,0.332777778,129.6568889,-5.498,1,2,0.0000203,0.455062222,0.129722222,0.079655556,246725.8889,48
Newsboys,393257,Religious,1628.014344,0.492222222,0.828555556,0.528888889,157.0793333,-5.594888889,1,2,0.079053222,0.0000717,0.241266667,0.052311111,240817,47.11111111
Odyssey,399437,R&B;,126.20989,0.63,0.784333333,0.782666667,110.3731111,-9.449666667,1,7,0.176855556,0.017947889,0.284011111,0.065166667,290625.3333,39.88888889
Opeth,400717,Pop/Rock,71217.58772,0.306333333,0.662666667,0.218788889,107.4365556,-7.026555556,0,9,0.080515867,0.259235556,0.167977778,0.045344444,540971.6667,46
The Mills Brothers,403120,Vocal,0.25,0.599777778,0.144888889,0.518,117.1797778,-16.615,1,7,0.948333333,0.068162004,0.1503,0.059511111,174211.5556,29.44444444
The Monks,404345,Pop/Rock,196.0215,0.613111111,0.796111111,0.639222222,129.6624444,-8.048333333,1,0,0.3835,0.018455333,0.143088889,0.093033333,158574.8889,25.33333333
Midnight Oil,405903,Pop/Rock,3216.147758,0.642777778,0.701111111,0.653111111,126.0123333,-7.577444444,1,4,0.029766667,0.001784674,0.168244444,0.040766667,270116.5556,52.22222222
Red Simpson,453908,Country,5.561404,0.686888889,0.623444444,0.874666667,106.5421111,-8.808,1,0,0.711666667,0.0000434,0.205777778,0.042677778,156601.4444,21.44444444
The Suicide Machines,475334,Pop/Rock,10111.00729,0.436555556,0.959666667,0.804777778,116.985,-3.843444444,1,9,0.004737889,0.001481802,0.217677778,0.066188889,155894.8889,39.88888889
Arthur Russell,475362,Avant-Garde,943.460061,0.584222222,0.322222222,0.356744444,123.5296667,-15.88455556,1,7,0.281673333,0.138567889,0.184666667,0.062144444,275503.6667,37.88888889
Orange Juice,478426,Pop/Rock,1841.166044,0.645555556,0.689,0.807444444,117.6907778,-8.643444444,1,11,0.05121,0.006872644,0.1032,0.039422222,230488.6667,38.33333333
Orleans,481461,Pop/Rock,536.785044,0.611222222,0.503777778,0.585888889,118.0505556,-11.62844444,1,4,0.327355556,0.000356426,0.166777778,0.035577778,211672.4444,43.77777778
The Ravens,490763,Vocal,0,0.483,0.162544444,0.535222222,130.2685556,-16.75244444,1,0,0.950333333,0.068050856,0.188544444,0.046344444,170967.3333,2.666666667
Our Lady Peace,490852,Pop/Rock,140012.7561,0.407333333,0.842222222,0.537777778,153.6717778,-6.081888889,1,6,0.009955333,0.006232988,0.1389,0.062022222,240009.7778,47
Archie Shepp,503279,Jazz,81.463592,0.364944444,0.411811111,0.388333333,110.7376111,-14.37761111,1,10,0.475666667,0.2505148,0.266883333,0.0715,416702.5556,25.77777778
Thelma Houston,515600,R&B;,9.966988,0.607888889,0.705888889,0.801111111,121.9914444,-9.575222222,0,0,0.146733333,0.086182066,0.1403,0.059844444,256934.7778,34.88888889
The Raconteurs,531653,Pop/Rock,8085.955264,0.409444444,0.723777778,0.389177778,127.195,-5.925777778,1,9,0.090414111,0.065098421,0.193577778,0.079244444,223843,50.33333333
The Verve,575522,Pop/Rock,49605.76287,0.367555556,0.685555556,0.301188889,124.8984444,-7.547555556,1,9,0.118522222,0.089801044,0.188722222,0.034655556,315845.8889,56.55555556
TiÃ«sto,591459,Electronic,574.417797,0.663,0.812222222,0.349033333,126.1969444,-5.25,0,1,0.0468405,0.171411815,0.126372222,0.069611111,222510.9444,66.72222222
Aqua,600435,Pop/Rock,12709.39375,0.711444444,0.923444444,0.811444444,130.658,-6.593111111,0,0,0.056302222,0.089522297,0.195355556,0.037077778,215685.7778,44.88888889
Toadies,607094,Pop/Rock,28208.00802,0.523777778,0.801777778,0.629888889,124.0678889,-9.787777778,1,11,0.006700238,0.159467889,0.172466667,0.035033333,206525.8889,40.33333333
Mushroomhead,618589,Pop/Rock,45666.70932,0.379555556,0.904333333,0.3124,136.5925556,-5.102444444,1,11,0.002618217,0.306654911,0.213477778,0.154211111,260149,42.33333333
Mr. Mister,619460,Pop/Rock,3195.549993,0.455444444,0.625333333,0.546555556,112.2778889,-11.54033333,1,1,0.098354444,0.000282044,0.217244444,0.035377778,265154,40.22222222
The Bouncing Souls,621101,Pop/Rock,24886.02685,0.422777778,0.934555556,0.560333333,128.251,-4.433777778,1,7,0.033867156,0.0000558,0.257744444,0.080566667,173758.5556,47.33333333
Brick,622604,R&B;,168.271336,0.720333333,0.783333333,0.861333333,111.4873333,-8.257888889,1,11,0.072455556,0.149480673,0.099544444,0.047433333,279761.3333,33.11111111
Bruce Hornsby,633078,Pop/Rock,2472.665972,0.540944444,0.582944444,0.566111111,107.6800556,-11.14961111,1,7,0.4009,0.007282557,0.143183333,0.031277778,308030.3889,36.61111111
Bush,639056,Pop/Rock,103461.0007,0.415,0.720888889,0.244933333,133.8711111,-6.179222222,1,11,0.0670089,0.006377871,0.170011111,0.0694,261673.8889,54.11111111
Candlemass,648407,Pop/Rock,1545.384434,0.219555556,0.831666667,0.200133333,113.5176667,-4.667444444,1,4,0.000218267,0.030825222,0.130133333,0.067433333,418610.5556,34.66666667
The Georgia Satellites,651187,Pop/Rock,2073.694887,0.417666667,0.845,0.672555556,145.6758889,-9.500333333,1,2,0.010594444,0.004593043,0.190388889,0.051533333,214380.7778,40.22222222
GWAR,655547,Pop/Rock,46265.83109,0.462444444,0.793555556,0.492666667,126.404,-8.981777778,1,1,0.001016418,0.174441989,0.269233333,0.114488889,242822.3333,33.44444444
Wilfrido Vargas,685031,Latin,0,0.651333333,0.773777778,0.857666667,140.6185556,-8.382333333,1,5,0.390111111,0.001583434,0.185611111,0.09,262540.3333,44.33333333
Corinne Bailey Rae,733717,R&B;,20593.33705,0.604222222,0.380444444,0.316611111,119.552,-9.182,0,9,0.466666667,0.000242097,0.153266667,0.036477778,237857.1111,52.22222222
Fountains of Wayne,739041,Pop/Rock,57365.92924,0.586333333,0.698777778,0.680888889,108.8787778,-6.389888889,1,9,0.130070556,0.000205944,0.126777778,0.0353,201577.6667,48.11111111
Donnie McClurkin,741380,Religious,337.719316,0.471111111,0.617722222,0.411277778,111.6916111,-6.814055556,1,5,0.318188889,1.29E-06,0.420905556,0.051961111,341899.9444,41.05555556
Skinny Puppy,750970,Pop/Rock,14974.15769,0.611,0.756222222,0.517444444,115.1482222,-11.76355556,0,11,0.005681333,0.136214778,0.151411111,0.054433333,325754.1111,31.55555556
Paul Stanley,751623,Pop/Rock,1794.75269,0.482444444,0.752222222,0.592333333,128.009,-7.538333333,1,6,0.163805556,0.000921688,0.192022222,0.053711111,228841.4444,32.22222222
Angela Bofill,755570,R&B;,217.675057,0.453333333,0.556,0.478111111,106.4442222,-9.523666667,1,0,0.372244444,0.001847476,0.122888889,0.040155556,268072.5556,38.88888889
Richard Adler,758661,Stage & Screen,0.25,0.510944444,0.384444444,0.565555556,118.7602222,-11.34955556,1,1,0.879277778,0.038928081,0.337688889,0.096527778,191707.4444,13.55555556
Kid Koala,769109,Electronic,40182.85635,0.646111111,0.672,0.568666667,100.95,-9.484111111,1,1,0.207048889,0.001442656,0.171388889,0.206533333,291155.5556,44.77777778
China Crisis,773392,Pop/Rock,883.121896,0.732222222,0.505333333,0.861,120.0093333,-14.45144444,1,7,0.210488033,0.220777778,0.098633333,0.049533333,256573.4444,38.11111111
Chris de Burgh,775904,Pop/Rock,148.671459,0.508555556,0.345566667,0.4479,102.3745556,-14.38666667,1,5,0.469,0.0000814,0.207266667,0.050055556,261019.2222,45.33333333
Clan of Xymox,784766,Pop/Rock,6806.835865,0.507555556,0.591111111,0.405555556,131.8076667,-12.71811111,0,10,0.056030444,0.332353333,0.147633333,0.036766667,324601.3333,35
James McMurtry,785357,Pop/Rock,4595.53729,0.559444444,0.598777778,0.636333333,137.1292222,-10.14222222,1,11,0.388955556,0.003765611,0.116144444,0.036888889,355484.3333,38.66666667
Gene Watson,803757,Country,5.573904,0.572888889,0.365555556,0.626222222,125.4056667,-15.05611111,1,4,0.432222222,0.000187778,0.161655556,0.030766667,185068.1111,30.44444444
Debbie Gibson,813731,Pop/Rock,7626.321933,0.614222222,0.663,0.549555556,119.506,-9.223555556,1,10,0.307866667,0.000799277,0.147844444,0.034544444,251031,46.66666667
The Millennium,814312,Pop/Rock,438.519803,0.467888889,0.57,0.574,114.4806667,-12.16244444,1,9,0.532666667,0.140519667,0.272444444,0.033644444,164734.7778,25.77777778
Lee Dorsey,814898,R&B;,6.118198,0.753111111,0.51,0.882222222,135.1558889,-10.76777778,1,5,0.438022222,0.008234689,0.096722222,0.071888889,168532.3333,33.88888889
Delbert McClinton,815236,Blues,90.471636,0.659777778,0.603,0.678888889,111.4304444,-11.30988889,1,9,0.296566667,0.000106264,0.294988889,0.033577778,238214.6667,34.66666667
Hinder,816844,Pop/Rock,322877.9848,0.462666667,0.863777778,0.450555556,115.1597778,-4.144222222,1,2,0.029649333,0.005598464,0.230288889,0.047233333,221102.2222,54.77777778
Dillard & Clark,823012,Country,143.94525,0.512777778,0.335333333,0.517444444,100.4854444,-14.22911111,1,6,0.436722222,0.029526922,0.181788889,0.0335,217773.4444,26.88888889
The Jones Girls,825168,R&B;,4.29448,0.715444444,0.592111111,0.729777778,118.4866667,-9.925777778,0,1,0.336711111,0.033926314,0.246844444,0.098633333,265620.8889,34
Lloyd Price,827250,R&B;,0.927924,0.516666667,0.575444444,0.795777778,109.2665556,-8.316555556,1,3,0.775333333,0.090630667,0.1756,0.032433333,147909.6667,31.11111111
Mat Kearney,862343,Pop/Rock,2513.232395,0.536777778,0.668777778,0.422888889,126.8851111,-7.153555556,1,9,0.307472222,0.00019185,0.133311111,0.052644444,231438.5556,48.55555556
Nick Lowe,866841,Pop/Rock,976.535619,0.645111111,0.563666667,0.709333333,123.9643333,-12.33755556,1,7,0.226157778,0.1045913,0.290077778,0.040222222,199899,36.77777778
JosÃ© GonzÃ¡lez,867978,Pop/Rock,53728.29221,0.567888889,0.465444444,0.352777778,131.4237778,-10.60844444,1,2,0.504755556,0.322701111,0.1082,0.032666667,220598.5556,54.77777778
Michael Hedges,887638,New Age,124.800207,0.436111111,0.111155556,0.234077778,112.779,-23.70911111,1,0,0.786333333,0.788888889,0.0927,0.041855556,257273.6667,32.11111111
Mickey & Sylvia,889449,R&B;,0,0.618777778,0.469111111,0.674888889,114.0974444,-10.11155556,1,0,0.733444444,0.0000128,0.1877,0.039333333,155071,16.77777778
Band of Horses,896216,Pop/Rock,109681.1765,0.446333333,0.657111111,0.267077778,126.469,-6.399444444,1,1,0.189629222,0.011628706,0.173477778,0.033188889,225677,51.77777778
The Smithereens,898479,Pop/Rock,6619.815126,0.536,0.756333333,0.745333333,130.685,-12.21377778,0,8,0.179265556,0.013225943,0.201244444,0.038455556,228107.1111,35.88888889
The Style Council,918600,Pop/Rock,633.820816,0.550111111,0.647,0.615888889,118.3817222,-8.774833333,1,7,0.450292222,0.002370513,0.114566667,0.048377778,234871.7778,45.94444444
Animal Collective,919603,Pop/Rock,18289.54465,0.434111111,0.751555556,0.476777778,124.0745556,-8.196555556,1,0,0.343221889,0.124996644,0.344377778,0.073111111,327414.3333,45.88888889
The Undertones,920073,Pop/Rock,7003.471492,0.442111111,0.725,0.620777778,151.3418889,-8.374333333,1,9,0.008425053,0.030602094,0.162844444,0.045377778,157660.7778,29.55555556
Thomas Dolby,926428,Pop/Rock,4726.790227,0.689666667,0.662,0.715222222,120.3086667,-11.15277778,1,9,0.117966667,0.05601871,0.103322222,0.041355556,267630.2222,40
Captain & Tennille,940831,Pop/Rock,510.895002,0.598555556,0.500888889,0.564666667,112.1568889,-9.747777778,1,7,0.583444444,0.000106722,0.179077778,0.049477778,215702.2222,41.77777778
Buddy Miles,943936,Pop/Rock,34.511458,0.529,0.580666667,0.557444444,127.4993333,-11.24533333,1,11,0.276088889,0.189683422,0.188733333,0.052444444,281511.1111,31
